position,institution,location,num_conv,n_vac,payment,begin_date,end_date
CHOFER,INTENDENCIA NACIONAL DE BOMBEROS DEL PERU O INBP,MOQUEGUA - SAMEGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-182,1,"S/. 3,214.19",17/09/2024,30/09/2024
VIGILANTE OPERADOR DE EQUIPOS,INSTITUTO NACIONAL DE RADIO Y TELEVISION DEL PERU - IRTP,MOQUEGUA - MOQUEGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-017,1,"S/. 1,265.00",17/09/2024,30/09/2024
CONDUCTOR,MUNICIPALIDAD DISTRITAL DE COALAQUE,MOQUEGUA - COALAQUE,728-001,1,"S/. 1,150.00",16/09/2024,27/09/2024
PERSONAL DE GUARDIANÍA,MUNICIPALIDAD DISTRITAL DE COALAQUE,MOQUEGUA - COALAQUE,728-001,2,"S/. 1,150.00",16/09/2024,27/09/2024
1,SERVICIO NACIONAL DE SANIDAD AGRARIA,MOQUEGUA - CARUMAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,S/. 001.00,16/09/2024,27/09/2024
PERSONAL DE LIMPIEZA PÚBLICA,MUNICIPALIDAD DISTRITAL DE COALAQUE,MOQUEGUA - COALAQUE,728-001,2,"S/. 1,150.00",16/09/2024,27/09/2024
ESPECIALISTA DE CALIDAD DEL SERVICIO EDUCATIVO SUPERIOR TECNOLÓGICO,GERENCIA REGIONAL DE EDUCACION DE MOQUEGUA,MOQUEGUA - SAN ANTONIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-013,1,"S/. 3,014.00",16/09/2024,27/09/2024
ASISTENTE ADMINISTRATIVO - LOGÍSTICO,GERENCIA REGIONAL DE EDUCACION DE MOQUEGUA,MOQUEGUA - SAN ANTONIO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-013,1,"S/. 3,000.00",13/09/2024,26/09/2024
JEFE DE DEFENSA CIVIL,MUNICIPALIDAD DISTRITAL DE COALAQUE,MOQUEGUA - COALAQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,800.00",12/09/2024,25/09/2024
JEFE DE TESORERIA,MUNICIPALIDAD DISTRITAL DE COALAQUE,MOQUEGUA - COALAQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,800.00",12/09/2024,25/09/2024
SUGGERENTE DE OBRA PUBLICAS DESARROLLO URBANO Y RURAL,MUNICIPALIDAD DISTRITAL DE COALAQUE,MOQUEGUA - COALAQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,250.00",12/09/2024,25/09/2024
ASISTENTE DE PLANIFICACION Y PRESUPUESTO,MUNICIPALIDAD DISTRITAL DE COALAQUE,MOQUEGUA - COALAQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",12/09/2024,25/09/2024
ASISTENTE DE IMAGEN INSTITUCIONAL,PODER JUDICIAL,MOQUEGUA - MOQUEGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-22,1,"S/. 2,972.00",12/09/2024,25/09/2024
ASISTENTE SOCIAL,PODER JUDICIAL,MOQUEGUA - MOQUEGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-23,1,"S/. 3,850.00",12/09/2024,25/09/2024
ASISTENTE DE LOGISTICA,MUNICIPALIDAD DISTRITAL DE COALAQUE,MOQUEGUA - COALAQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",12/09/2024,25/09/2024
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE COALAQUE,MOQUEGUA - COALAQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",12/09/2024,25/09/2024
