position,institution,location,num_conv,n_vac,payment,begin_date,end_date
TRABAJADOR/A SOCIAL,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-158,1,"S/. 4,000.00",12/06/2024,25/06/2024
AUXILIAR ADMINISTRATIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,814.19",12/06/2024,25/06/2024
AUXILIAR ADMINISTRATIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,814.19",12/06/2024,25/06/2024
AUXILIAR ADMINISTRATIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,614.19",12/06/2024,25/06/2024
VIGILANTE,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,139.19",12/06/2024,25/06/2024
TÉCNICO ADMINISTRATIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,414.19",12/06/2024,25/06/2024
TECNICO ADMINISTRATIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 2,114.19",12/06/2024,25/06/2024
TECNICO ADMINISTRATIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 2,114.19",12/06/2024,25/06/2024
RESPONSABLE DE ARCHIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 3,314.19",12/06/2024,25/06/2024
JEFE DE OFICINA DE COOPERACIÓN RELACIONES INTERNACIONALES,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 3,614.19",12/06/2024,25/06/2024
JEFE DE LA UNIDAD FORMULADORA,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 4,614.19",12/06/2024,25/06/2024
JEFE DE LA UNIDAD DE BIBLIOTECA,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 3,614.19",12/06/2024,25/06/2024
DOCENTE DE RECREACIÓN Y DEPORTE,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 2,114.19",12/06/2024,25/06/2024
DOCENTE DE DANZA,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,614.19",12/06/2024,25/06/2024
ESPECIALISTA LEGAL EN GERENCIA MUNICIPAL,MUNICIPALIDAD DISTRITAL DE COTABAMBAS,APURIMAC - COTABAMBAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 4,000.00",11/06/2024,24/06/2024
OPERADOR SEACE,MUNICIPALIDAD DISTRITAL DE COTABAMBAS,APURIMAC - COTABAMBAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 4,000.00",11/06/2024,24/06/2024
RESPONSABLE UNIDAD DE GESTIÓN MUNICIPAL,MUNICIPALIDAD DISTRITAL DE COTABAMBAS,APURIMAC - COTABAMBAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,500.00",11/06/2024,24/06/2024
JEFE DE LA OFICINA DE CONTABILIDAD,MUNICIPALIDAD DISTRITAL DE COTABAMBAS,APURIMAC - COTABAMBAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 4,500.00",11/06/2024,24/06/2024
DEFENSOR PÚBLICO EN EL NUEVO CÓDIGO PROCESAL PENAL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-495,1,"S/. 7,114.19",11/06/2024,24/06/2024
COTIZADOR DE BIENES Y SERVICIOS,MUNICIPALIDAD DISTRITAL DE COTABAMBAS,APURIMAC - COTABAMBAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,000.00",11/06/2024,24/06/2024
SECRETARIO/A JUDICIAL,PODER JUDICIAL,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-015,1,"S/. 4,750.00",07/06/2024,21/06/2024
