position,institution,location,num_conv,n_vac,payment,begin_date,end_date
TECNICO ADMINISTRATIVO,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 1,200.00",15/05/2024,28/05/2024
TECNICO ADMINISTRATIVO,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,000.00",15/05/2024,28/05/2024
TECNICO EN ENFERMERIA,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,4,"S/. 1,900.00",15/05/2024,28/05/2024
TECNICO EN ENFERMERIA,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 1,200.00",15/05/2024,28/05/2024
TECNICO EN ENFERMERIA,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,3,"S/. 2,040.00",15/05/2024,28/05/2024
TECNICO EN LABORATORIO,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,200.00",15/05/2024,28/05/2024
TRABAJADOR DE SERVICIOS,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,025.00",15/05/2024,28/05/2024
TRABAJADOR DE SERVICIOS/VIGILANTE,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 1,500.00",15/05/2024,28/05/2024
INGENIERO AMBIENTAL,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,200.00",15/05/2024,28/05/2024
PSICOLOGO,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,200.00",15/05/2024,28/05/2024
QUIMICO FARMACEUTICO,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",15/05/2024,28/05/2024
QUIMICO FARMACEUTICO,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,900.00",15/05/2024,28/05/2024
QUIMICO FARMACEUTICO,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 2,200.00",15/05/2024,28/05/2024
OBSTETRA,DIRECCION REGIONAL DE SALUD UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,6,"S/. 2,900.00",15/05/2024,28/05/2024
SUPERVISOR/A DEL CENTRO MAC UCAYALI,PRESIDENCIA DEL CONSEJO DE MINISTROS,UCAYALI - YARINACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-077,1,"S/. 5,500.00",14/05/2024,27/05/2024
OPERADOR EN TOPOGRAFIA,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-175,1,"S/. 2,500.00",14/05/2024,27/05/2024
ASESOR/A DEL MAC EXPRESS – UCAYALI,PRESIDENCIA DEL CONSEJO DE MINISTROS,UCAYALI - YARINACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-079,1,"S/. 3,500.00",14/05/2024,27/05/2024
