position,institution,location,num_conv,n_vac,payment,begin_date,end_date
TÉCNICO LABORATORISTA,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL MANTARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 1,714.19",24/05/2024,06/06/2024
CONDUCTOR,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL MANTARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,000.00",24/05/2024,06/06/2024
TÉCNICO EN RADIOLOGÍA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 1,800.00",24/05/2024,06/06/2024
TÉCNICO EN LABORATORIO,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 1,600.00",24/05/2024,06/06/2024
TÉCNICO EN LABORATORIO,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,2,"S/. 1,800.00",24/05/2024,06/06/2024
TÉCNICO EN ENFERMERIA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 1,800.00",24/05/2024,06/06/2024
MÉDICOS ESPECIALISTAS EN UCI,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 7,300.00",24/05/2024,06/06/2024
MÉDICOS CIRUJANOS,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,2,"S/. 5,200.00",24/05/2024,06/06/2024
MÉDICOS CIRUJANOS,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,3,"S/. 5,200.00",24/05/2024,06/06/2024
MÉDICO ESPECIALISTA EN PEDIATRÍA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 7,300.00",24/05/2024,06/06/2024
MÉDICO ESPECIALISTA EN INFECTOLOGÍA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 7,300.00",24/05/2024,06/06/2024
LICENCIADO/A EN ENFERMERÍA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,600.00",24/05/2024,06/06/2024
LICENCIADO/A EN ENFERMERÍA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,600.00",24/05/2024,06/06/2024
JEFE DE UNIDAD SERVICIOS GENERALES,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 5,000.00",24/05/2024,06/06/2024
JEFE DE UNIDAD DE ASESORÍA JURÍDICA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 5,000.00",24/05/2024,06/06/2024
JEFE DE RECURSOS HUMANOS,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 6,000.00",24/05/2024,06/06/2024
JEFE DE LA UNIDAD DE LOGISTICA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 5,000.00",24/05/2024,06/06/2024
JEFE DE LA UNIDAD DE ECONOMICA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 5,000.00",24/05/2024,06/06/2024
ENFERMERA/O,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,600.00",24/05/2024,06/06/2024
ENFERMERA/O,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,900.00",24/05/2024,06/06/2024
TÉCNICO EN LABORATORIO,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 1,714.19",24/05/2024,06/06/2024
TECNICO LABORATORISTA,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 1,614.19",24/05/2024,06/06/2024
GESTOR DE DIFUSIÓN DE TRANSFERENCIA TECNOLÓGICA,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 3,500.00",24/05/2024,06/06/2024
ESPECIALISTA EN REDACCIÓN DE PATENTES - CATI,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 3,500.00",24/05/2024,06/06/2024
"ESPECIALISTA EN GESTIÓN, SEGUIMIENTO Y MONITOREO DE EJECUCIÓN PRESUPUESTAL DE PROYECTOS",UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 4,000.00",24/05/2024,06/06/2024
"ESPECIALISTA EN GESTIÓN DEL CONOCIMIENTO, REDACCIÓN CIENTÍFICA Y PUBLICACIÓN CIENTÍFICA",UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 3,114.19",24/05/2024,06/06/2024
ESPECIALISTA EN GESTIÓN DE POLÍTICAS PÚBLICAS,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 4,000.00",24/05/2024,06/06/2024
ESPECIALISTA EN EL DESARROLLO DE PROYECTOS DE INVESTIGACIÓN PARA EL ÁREA DE CIENCIAS SOCIALES Y EDUCACIÓN.,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 4,000.00",24/05/2024,06/06/2024
ESPECIALISTA EN EL DESARROLLO DE PROYECTOS DE INVESTIGACIÓN PARA EL ÁREA DE CIENCIAS DE LA SALUD,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 4,000.00",24/05/2024,06/06/2024
ESPECIALISTA EN EL DESARROLLO DE PROYECTOS DE INVESTIGACIÓN PARA EL ÁREA DE CIENCIAS AGRARIAS.,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 4,000.00",24/05/2024,06/06/2024
"ESPECIALISTA EN EL DESARROLLO DE PROYECTOS DE INVESTIGACIÓN PARA EL ÁREA DE CIENCIAS ADMINISTRATIVAS, CONTABLES Y ECONÓMICAS.",UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 4,000.00",24/05/2024,06/06/2024
ESPECIALISTA EN EL DESARROLLO DE PROYECTOS DE INVESTIGACIÓN PARA EL ÁREA DE ARQUITECTURA E INGENIERÍAS.,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 4,000.00",24/05/2024,06/06/2024
ASISTENTE DE EJECUCIÓN PRESUPUESTAL,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,114.19",24/05/2024,06/06/2024
MEDICO,INSTITUTO DE MEDICINA LEGAL Y CIENCIAS FORENSES,JUNIN - HUANCAYO,276-3,1,"S/. 6,624.00",24/05/2024,06/06/2024
RESPONSABLE DE BIENESTAR PARA CRFA,UNIDAD EJECUTORA EDUCACIÓN RÍO TAMBO,JUNIN - RIO TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,614.19",23/05/2024,05/06/2024
ESPECIALISTA EN GESTION DE RIESGO DE DESASTRES,INSTITUTO NACIONAL DE DEFENSA CIVIL,JUNIN - JUNIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-183,1,"S/. 5,000.00",23/05/2024,05/06/2024
JEFE DE LA UNIDAD DE GESTIÓN INSTITUCIONAL,UNIDAD EJECUTORA EDUCACIÓN RÍO TAMBO,JUNIN - RIO TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,000.00",23/05/2024,05/06/2024
PERSONAL DE MANTENIMIENTO CRFA,UNIDAD EJECUTORA EDUCACIÓN RÍO TAMBO,JUNIN - RIO TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,139.19",23/05/2024,05/06/2024
TECNICO DE ENFERMERIA II,SEGURO SOCIAL DE SALUD,JUNIN - LA OROYA,728-003,1,"S/. 2,790.00",22/05/2024,04/06/2024
EJECUTOR COACTIVO,MUNICIPALIDAD DISTRITAL DE QUILCAS HYO,JUNIN - QUILCAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",22/05/2024,04/06/2024
OBSTETRA,SEGURO SOCIAL DE SALUD,JUNIN - TARMA,728-003,1,"S/. 5,298.00",22/05/2024,04/06/2024
DIGITADOR ASISTENCIAL,SEGURO SOCIAL DE SALUD,JUNIN - SATIPO,728-003,1,"S/. 2,790.00",22/05/2024,04/06/2024
TECNICO CALIFICADO,SEGURO SOCIAL DE SALUD,JUNIN - JUNIN,728-003,1,"S/. 2,790.00",22/05/2024,04/06/2024
MEDICO ESPECIALISTA EN GINECOLOGIA Y OBSTETRICIA,SEGURO SOCIAL DE SALUD,JUNIN - CHANCHAMAYO,728-003,2,"S/. 7,572.00",22/05/2024,04/06/2024
DIGITADOR,SEGURO SOCIAL DE SALUD,JUNIN - HUANCAYO,728-003,1,"S/. 2,790.00",22/05/2024,04/06/2024
DIGITADOR ASISTENCIAL,SEGURO SOCIAL DE SALUD,JUNIN - HUANCAYO,728-003,1,"S/. 2,790.00",22/05/2024,04/06/2024
DIGITADOR ASISTENCIAL,SEGURO SOCIAL DE SALUD,JUNIN - HUANCAYO,728-003,1,"S/. 2,790.00",22/05/2024,04/06/2024
DIGITADOR ASISTENCIAL,SEGURO SOCIAL DE SALUD,JUNIN - HUANCAYO,728-003,1,"S/. 2,790.00",22/05/2024,04/06/2024
AUXILIAR ADMINISTRATIVO,SEGURO SOCIAL DE SALUD,JUNIN - HUANCAYO,728-003,1,"S/. 2,557.00",22/05/2024,04/06/2024
ADMINISTRADOR ADJUNTO,SEGURO SOCIAL DE SALUD,JUNIN - HUANCAYO,728-003,5,"S/. 3,638.00",22/05/2024,04/06/2024
TECNICO DE ENFERMERIA II,SEGURO SOCIAL DE SALUD,JUNIN - EL TAMBO,728-003,1,"S/. 2,790.00",22/05/2024,04/06/2024
OPERADOR DE OBSERVACIONES METEOROLOGICAS O HIDROLOGICAS - ESTACION YANTAC (CO),SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGÍA DEL PERÚ - SENAMHI,JUNIN - MARCAPOMACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-024,1,"S/. 1,139.19",22/05/2024,04/06/2024
UNIDAD DE RECURSOS HUMANOS,MUNICIPALID. DISTRITAL LA UNION LETICIA,JUNIN - LA UNION,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",22/05/2024,04/06/2024
SECRETARIA GENERAL,MUNICIPALID. DISTRITAL LA UNION LETICIA,JUNIN - LA UNION,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",22/05/2024,04/06/2024
PERSONAL DE SEGURIDAD CIUDADANA (SERENAZGO),MUNICIPALID. DISTRITAL LA UNION LETICIA,JUNIN - LA UNION,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 1,100.00",22/05/2024,04/06/2024
SUBGERENTE DE RECAUDACION TRIBUTARIA Y NO TRIBUTARIA,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,JUNIN - CARHUAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 1,600.00",22/05/2024,04/06/2024
SUBGERENTE DE MEDIO AMBIENTE Y ECONOMIA LOCAL,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,JUNIN - CARHUAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 1,600.00",22/05/2024,04/06/2024
SERENAZGO,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,JUNIN - CARHUAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,3,"S/. 1,025.00",22/05/2024,04/06/2024
POLICIA MUNICIPAL,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,JUNIN - CARHUAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 1,025.00",22/05/2024,04/06/2024
LIMPIEZA PUBLICA,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,JUNIN - CARHUAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 1,025.00",22/05/2024,04/06/2024
GUARDIAN DE LOCAL MUNICIPAL,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,JUNIN - CARHUAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,2,"S/. 1,025.00",22/05/2024,04/06/2024
GASFITERO,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,JUNIN - CARHUAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,2,"S/. 1,025.00",22/05/2024,04/06/2024
CONDUCTOR DE MOTOCARGA,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,JUNIN - CARHUAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 1,025.00",22/05/2024,04/06/2024
ASISTENTE DE ASESORIA LEGAL,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,JUNIN - CARHUAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 1,200.00",22/05/2024,04/06/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,JUNIN - CARHUAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 1,200.00",22/05/2024,04/06/2024
RESPONSABLE DE IMAGEN INSTITUCIONAL,MUNICIPALIDAD DIST SAN LUIS DE SHUARO,JUNIN - SAN LUIS DE SHUARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",22/05/2024,04/06/2024
JEFE DE UNIDAD DE LOGISTICA Y MAQUINARIAS,MUNICIPALIDAD DIST SAN LUIS DE SHUARO,JUNIN - SAN LUIS DE SHUARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,700.00",22/05/2024,04/06/2024
JEFE DE DEPARTAMENTO DE DEMUNA,MUNICIPALIDAD DIST SAN LUIS DE SHUARO,JUNIN - SAN LUIS DE SHUARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",22/05/2024,04/06/2024
GERENTE DE DESARROLLO URBANO Y RURAL E INFRAESTRUCTURA,MUNICIPALIDAD DIST SAN LUIS DE SHUARO,JUNIN - SAN LUIS DE SHUARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,200.00",22/05/2024,04/06/2024
GERENTE DE DESARROLLO SOCIAL Y SERVICIOS PÚBLICOS.,MUNICIPALIDAD DIST SAN LUIS DE SHUARO,JUNIN - SAN LUIS DE SHUARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",22/05/2024,04/06/2024
ESPECIALISTA EN SIGA MEF,MUNICIPALIDAD DIST SAN LUIS DE SHUARO,JUNIN - SAN LUIS DE SHUARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",22/05/2024,04/06/2024
ENCARGADO DE INFORMATICA,MUNICIPALIDAD DIST SAN LUIS DE SHUARO,JUNIN - SAN LUIS DE SHUARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,300.00",22/05/2024,04/06/2024
ASISTENTE TECNICO DE DEFENSA CIVIL,MUNICIPALIDAD DIST SAN LUIS DE SHUARO,JUNIN - SAN LUIS DE SHUARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",22/05/2024,04/06/2024
JEFE DE LA OFICINA GENERAL DE ADMINISTRACION Y FINANZAS,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,500.00",22/05/2024,04/06/2024
OBSTETRA,SEGURO SOCIAL DE SALUD,JUNIN - LA OROYA,728-003,1,"S/. 5,298.00",22/05/2024,04/06/2024
SUB GERENTE DE SERVICIOS MUNICIPALES Y GESTION AMBIENTAL,MUNCIPALIDAD DIST DE HUAMANCACA CHICO,JUNIN - HUAMANCACA CHICO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,850.00",21/05/2024,03/06/2024
SUB GERENTE DE DESARROLLO SOCIAL,MUNCIPALIDAD DIST DE HUAMANCACA CHICO,JUNIN - HUAMANCACA CHICO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,850.00",21/05/2024,03/06/2024
SUB GERENTE DE DESARROLLO ECONOMICO,MUNCIPALIDAD DIST DE HUAMANCACA CHICO,JUNIN - HUAMANCACA CHICO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,850.00",21/05/2024,03/06/2024
SERENO(A) MUNICIPAL,MUNCIPALIDAD DIST DE HUAMANCACA CHICO,JUNIN - HUAMANCACA CHICO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 1,300.00",21/05/2024,03/06/2024
RESPONSABLE DE LA UNIDAD DE TESORERÍA,MUNCIPALIDAD DIST DE HUAMANCACA CHICO,JUNIN - HUAMANCACA CHICO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,800.00",21/05/2024,03/06/2024
RESPONSABLE DE GESTION AMBIENTAL,MUNCIPALIDAD DIST DE HUAMANCACA CHICO,JUNIN - HUAMANCACA CHICO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,600.00",21/05/2024,03/06/2024
RESPONSABLE DE CAJA,MUNCIPALIDAD DIST DE HUAMANCACA CHICO,JUNIN - HUAMANCACA CHICO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,500.00",21/05/2024,03/06/2024
POLICIA MUNICIPAL,MUNCIPALIDAD DIST DE HUAMANCACA CHICO,JUNIN - HUAMANCACA CHICO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,300.00",21/05/2024,03/06/2024
CONDUCTOR/SEGURIDAD,MUNCIPALIDAD DIST DE HUAMANCACA CHICO,JUNIN - HUAMANCACA CHICO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,600.00",21/05/2024,03/06/2024
CONDUCTOR,MUNCIPALIDAD DIST DE HUAMANCACA CHICO,JUNIN - HUAMANCACA CHICO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,500.00",21/05/2024,03/06/2024
APOYO EN EL SERVICIO DE LIMPIEZA PÚBLICA Y RECOLECCIÓN DE RESIDUOS SÓLIDOS,MUNCIPALIDAD DIST DE HUAMANCACA CHICO,JUNIN - HUAMANCACA CHICO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,3,"S/. 1,250.00",21/05/2024,03/06/2024
ESPECIALISTA COA - PDT/CAS SEDE Nº 9-2024,UNIDAD EJECUTORA EDUCACION PICHANAKI,JUNIN - PICHANAQUI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-40,1,"S/. 1,614.19",21/05/2024,03/06/2024
COORDINADOR DE APOYO DE SERVICIO EDUCATIVO,DIRECCION REGIONAL DE EDUCACION DE JUNIN,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-015,1,"S/. 4,114.19",21/05/2024,03/06/2024
ANALISIS CONTABLE Y ELABORACION DE ESTADOS FINANCIEROS,PODER JUDICIAL,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-041,1,"S/. 2,000.00",21/05/2024,03/06/2024
OFICINISTA II,UNIDAD DE GESTION EDUCATIVA LOCAL TARMA,JUNIN - TARMA,276-012,1,"S/. 2,321.65",20/05/2024,31/05/2024
CAS SEDE - ESPECIALISTA DE RECURSOS HUMANOS,UNIDAD DE GESTION EDUCATIVA SATIPO CHANCHAMAYO,JUNIN - SATIPO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,714.19",20/05/2024,31/05/2024
ESPECIALISTA ADMINISTRATIVO I,DIRECCION REGIONAL DE EDUCACION DE JUNIN,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-016,1,"S/. 2,180.00",20/05/2024,31/05/2024
