position,institution,location,num_conv,n_vac,payment,begin_date,end_date
TECNICO ADMINISTRATIVO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,700.00",17/06/2024,28/06/2024
DEFENSOR PÚBLICO EN EL NUEVO CÓDIGO PROCESAL PENAL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-536,1,"S/. 5,114.19",14/06/2024,27/06/2024
AUXILIAR DE VIGILANCIA Y CONTROL,PODER JUDICIAL,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-023,1,"S/. 1,950.00",14/06/2024,27/06/2024
AUXILIAR ADMINISTRATIVO PARA LA DIRECCIÓN GENERAL DE DEFENSA PÚBLICA Y ACCESO A LA JUSTICIA (HUANCAVELICA),MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-551,1,"S/. 2,114.19",14/06/2024,27/06/2024
ESPECIALISTA DE AREA TECNICA MUNICIPAL,MUNICIPALIDAD DISTRITAL DE PILPICHACA,HUANCAVELICA - PILPICHACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 2,000.00",12/06/2024,25/06/2024
JEFE DE OFICINA DE SECRETARIA GENERAL,MUNICIPALIDAD DISTRITAL DE PILPICHACA,HUANCAVELICA - PILPICHACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,800.00",12/06/2024,25/06/2024
TECNICO MECANICO,MUNICIPALIDAD DISTRITAL DE DANIEL HERNANDEZ,HUANCAVELICA - DANIEL HERNANDEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",12/06/2024,25/06/2024
TECNICO ADMINISTRATIVO II,EDUCACION UGEL ANGARAES,HUANCAVELICA - LIRCAY,276-004,1,"S/. 2,166.79",12/06/2024,25/06/2024
SUPERVISOR DE CONSERVACION Y SERVICIOS II,EDUCACION UGEL ANGARAES,HUANCAVELICA - LIRCAY,276-004,1,"S/. 2,321.65",12/06/2024,25/06/2024
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN/A (01) ESPECIALISTA TÉCNICO/A – 1 PARA LA UNIDAD REGIONAL DE HUANCAVELICA DEPENDIENTE DE LA DIRECCIÓN EJECUTIVA,PROGRAMA DE COMPENSACIONES PARA LA COMPETITIVIDAD,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-023,1,"S/. 6,000.00",11/06/2024,24/06/2024
ESPECIALISTA EN DISEÑO GRÁFICO (CODIGO DE AIRHSP - 000848),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,1,"S/. 2,400.00",11/06/2024,24/06/2024
CHOFER- (CODIGO DE AIRHSP - 000942),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,1,"S/. 1,500.00",11/06/2024,24/06/2024
ESPECIALISTA EN REMUNERACIONES Y PENSIONES,GERENCIA SUB REGIONAL CASTROVIRREYNA,HUANCAVELICA - CASTROVIRREYNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,514.19",11/06/2024,24/06/2024
TECNICO ADMINISTRATIVO RESPONSABLE DE ESCALOFON,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,400.00",11/06/2024,24/06/2024
RESPONSABLE EN DEMUNA,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",11/06/2024,24/06/2024
RESPONSABLE DE SUB GERENCIA DE SEGURIDAD CIUDADANA,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,700.00",11/06/2024,24/06/2024
RESPONSABLE DE LA UNIDAD DE MAQUINARIA Y EQUIPO MECANICO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,700.00",11/06/2024,24/06/2024
RESPONSABLE DE LA OFICINA DE VASO DE LECHE,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,400.00",11/06/2024,24/06/2024
RESPONSABLE DE LA OFICINA DE CENTRO INTEGRAL DE ATENCION AL ADULTO MAYOR,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,260.00",11/06/2024,24/06/2024
INGENIERO I,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,700.00",11/06/2024,24/06/2024
ESPECIALISTA EN TESORERIA,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",11/06/2024,24/06/2024
ESPECIALISTA EN PROCESOS ADMINISTRATIVOS DISCIPLINARIOS - PAD,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,850.00",11/06/2024,24/06/2024
ESPECIALISTA EN GESTION ADMINISTRATIVA,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",11/06/2024,24/06/2024
ENCARGADO DE SUB GERENCIA DE GESTION AMBIENTAL Y RECURSOS NATURALES,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,700.00",11/06/2024,24/06/2024
COORDINADOR DE CENTRO DE OPERACIONES DE EMERGENCIA,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,600.00",11/06/2024,24/06/2024
CADISTA,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",11/06/2024,24/06/2024
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,400.00",11/06/2024,24/06/2024
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,325.00",11/06/2024,24/06/2024
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,400.00",11/06/2024,24/06/2024
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,300.00",11/06/2024,24/06/2024
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,200.00",11/06/2024,24/06/2024
ASISTENTE TÉCNICO I EN MONITOREO DE OBRAS,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,650.00",11/06/2024,24/06/2024
ASISTENTE TECNICO ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",11/06/2024,24/06/2024
ASISTENTE EN DISEÑO GRAFICO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,700.00",11/06/2024,24/06/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,300.00",11/06/2024,24/06/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,750.00",11/06/2024,24/06/2024
APOYO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,200.00",11/06/2024,24/06/2024
ALMACENERO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,400.00",11/06/2024,24/06/2024
SECRETARIA TECNICA PAD,GERENCIA SUB REGIONAL CASTROVIRREYNA,HUANCAVELICA - CASTROVIRREYNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,600.00",11/06/2024,24/06/2024
JEFE DE LA SUBGERENCIA DE DESARROLLO ECONÓMICO Y SOCIAL,MUNICIPALIDAD DISTRITAL HUAYACUNDO ARMA,HUANCAVELICA - HUAYACUNDO ARMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,600.00",11/06/2024,24/06/2024
JEFE DE LOGÍSTICA,MUNICIPALIDAD DISTRITAL HUAYACUNDO ARMA,HUANCAVELICA - HUAYACUNDO ARMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,800.00",11/06/2024,24/06/2024
JEFE DE TESORERÍA,MUNICIPALIDAD DISTRITAL HUAYACUNDO ARMA,HUANCAVELICA - HUAYACUNDO ARMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,500.00",11/06/2024,24/06/2024
DEFENSOR PUBLICO DE DEFENSA DE VICTIMAS,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-521,1,"S/. 5,114.19",11/06/2024,24/06/2024
ESPECIALISTA EN PROCESOS DE SELECCIÓN - LOGISTICA,GERENCIA SUB REGIONAL CASTROVIRREYNA,HUANCAVELICA - CASTROVIRREYNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,614.19",11/06/2024,24/06/2024
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,HUANCAVELICA - CASTROVIRREYNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-022,1,"S/. 2,972.00",10/06/2024,21/06/2024
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD TRANSITORIA) DE UN/A (01) ASISTENTE OPERATIVO PARA HOGAR REFUGIO TEMPORAL HUANCAVELICA – HUANCAVELICA,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-299,1,"S/. 1,500.00",10/06/2024,21/06/2024
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-021,1,"S/. 2,972.00",10/06/2024,21/06/2024
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-021,1,"S/. 2,972.00",10/06/2024,21/06/2024
ANALISTA,PODER JUDICIAL,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-021,1,"S/. 3,722.00",10/06/2024,21/06/2024
ESPECIALISTA EN TESORERIA,UNIDAD EJECUTORA 313 UNIDAD DE GESTION EDUCATIVA LOCAL CASTROVIRREYNA,HUANCAVELICA - CASTROVIRREYNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 301,419.00",07/06/2024,21/06/2024
ESPECIALISTA EN PATRIMONIO,UNIDAD EJECUTORA 313 UNIDAD DE GESTION EDUCATIVA LOCAL CASTROVIRREYNA,HUANCAVELICA - CASTROVIRREYNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,014.19",07/06/2024,21/06/2024
ADMINISTRADOR DE CENTRO DE PRODUCCION II,GOBIERNO REGIONAL HVCA-AGRICULTURA,HUANCAVELICA - HUANCAVELICA,276-4,1,"S/. 1,032.00",06/06/2024,20/06/2024
JEFE DE LA UNIDAD DE ESTUDIOS DE INVERSIÓN,MUNICIPALIDAD PROVINCIAL ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,600.00",06/06/2024,20/06/2024
FACILITADOR,GOBIERNO REGIONAL HVCA-AGRICULTURA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 1,800.00",06/06/2024,20/06/2024
EJECUTOR COACTIVO,MUNICIPALIDAD PROVINCIAL ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,800.00",06/06/2024,20/06/2024
CHOFER 1,MUNICIPALIDAD PROVINCIAL ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 1,300.00",06/06/2024,20/06/2024
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 1,100.00",06/06/2024,20/06/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 1,300.00",06/06/2024,20/06/2024
ABOGADO I,MUNICIPALIDAD PROVINCIAL ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,500.00",06/06/2024,20/06/2024
PROMOTOR AGROPECUARIO I,GOBIERNO REGIONAL HVCA-AGRICULTURA,HUANCAVELICA - HUANCAVELICA,276-4,1,S/. 839.00,06/06/2024,20/06/2024
COORDINADOR/A ZONAL,PROVIAS DESCENTRALIZADO,HUANCAVELICA - HUANCAVELICA,728-010,1,"S/. 8,000.00",06/06/2024,20/06/2024
ESPECIALISTA EN PROCEDIMIENTO ADMINISTRATIVO DISCIPLINARIO - PAD,MUNICIPALIDAD PROVINCIAL ACOBAMBA,HUANCAVELICA - ACOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,500.00",06/06/2024,20/06/2024
