position,institution,location,num_conv,n_vac,payment,begin_date,end_date
ASISTENTE,DIRECCION REGIONAL AGRARIA CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-02,1,"S/. 2,614.19",20/06/2024,03/07/2024
ASISTENTE ADMINISTRATIVO,"SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-074,1,"S/. 3,000.00",20/06/2024,03/07/2024
ESPECIALISTA ADMINISTRATIVO,SERVICIO NACIONAL FORESTAL Y DE FAUNA SILVESTRE - SERFOR,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-081,1,"S/. 4,500.00",20/06/2024,03/07/2024
1,SERVICIO NACIONAL DE SANIDAD AGRARIA,CAJAMARCA - CUPISNIQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-54,1,"S/. 1,313.00",20/06/2024,03/07/2024
1,SERVICIO NACIONAL DE SANIDAD AGRARIA,CAJAMARCA - CUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,S/. 001.00,20/06/2024,03/07/2024
PSICOLOGO,UNIDAD DE GESTION EDUCATIVA,CAJAMARCA - CUTERVO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-06,1,"S/. 2,614.19",20/06/2024,03/07/2024
ASISTENTE ADMINISTRATIVO,DIRECCION REGIONAL AGRARIA CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - INDETERMINADO-02,1,"S/. 1,414.19",20/06/2024,03/07/2024
EJECUTOR COACTIVO,MUNICIPALIDAD PROVINCIAL DE CONTUMAZA,CAJAMARCA - CONTUMAZA,276-1,1,"S/. 3,500.00",19/06/2024,02/07/2024
JEFE DE RECURSOS HUMANOS,UNIDAD DE GESTION EDUCATIVA LOCAL UGEL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,1,"S/. 4,614.19",18/06/2024,01/07/2024
ESPECIALISTA EN GESTIÓN DE INDICADORES Y ESTADÍSTICA-SIAGIE,UNIDAD DE GESTION EDUCATIVA LOCAL SAN MARCOS - UGEL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-019,1,"S/. 1,614.19",18/06/2024,01/07/2024
GESTOR(A) EDUCATIVO(A) DE MATEMÁTICA,UNIDAD DE GESTION EDUCATIVA SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,514.19",18/06/2024,01/07/2024
COORDINADOR (A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,UNIDAD DE GESTION EDUCATIVA SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,3,"S/. 1,464.19",18/06/2024,01/07/2024
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD TRANSITORIA) DE UN/A (01) PSICÓLOGO/A COMUNITARIO/A PARA CEM SAN IGNACIO - CAJAMARCA,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-303,1,"S/. 4,000.00",18/06/2024,01/07/2024
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD TRANSITORIA) DE UN/A (01) PROFESIONAL SOCIAL COMUNITARIO/A PARA EL TRABAJO CON HOMBRES PARA CEM COMISARIA COMISARÍA DE FAMILIA CAJAMARCA.,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-311,1,"S/. 4,000.00",18/06/2024,01/07/2024
SECRETARIA/O,UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,CAJAMARCA - SAN PABLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 1,350.00",17/06/2024,28/06/2024
"TRABAJADOR DE SERVICIO II, CODIGO NEXUS 326251815410",UNIDAD DE GESTION EDUCATIVA LOCAL JAEN,CAJAMARCA - JAEN,276-001,1,"S/. 2,321.65",17/06/2024,28/06/2024
SECRETARIA/O,UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,CAJAMARCA - SAN PABLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-09,1,"S/. 1,350.00",17/06/2024,28/06/2024
ZOOTECNISTA Y/O VETERINARIO,DIRECCION REGIONAL AGRARIA CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 4,300.00",17/06/2024,28/06/2024
SECRETARIA,DIRECCION REGIONAL AGRARIA CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,600.00",17/06/2024,28/06/2024
RESPONSABLES FORESTALES,DIRECCION REGIONAL AGRARIA CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,12,"S/. 4,300.00",17/06/2024,28/06/2024
INGENIERO AMBIENTAL,DIRECCION REGIONAL AGRARIA CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 4,500.00",17/06/2024,28/06/2024
COORDINADOR REGIONAL,DIRECCION REGIONAL AGRARIA CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 5,000.00",17/06/2024,28/06/2024
ASISTENTE ADMINISTRATIVO,DIRECCION REGIONAL AGRARIA CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 4,000.00",17/06/2024,28/06/2024
GESTOR/A LOCAL PARA LA UNIDAD TERRITORIAL CAJAMARCA,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-156,1,"S/. 2,000.00",14/06/2024,27/06/2024
ASISTENTE/A ADMINISTRATIVO/A PARA LA UNIDAD TERRITORIAL CAJAMARCA,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-155,1,"S/. 2,500.00",14/06/2024,27/06/2024
TÉCNICO EN ENFERMERIA I.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - SAN PABLO,276-002,1,"S/. 2,755.00",13/06/2024,26/06/2024
ENFERMERA/O IV.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - SAN PABLO,276-002,1,"S/. 7,796.00",13/06/2024,26/06/2024
TECNICO EN ENFERMERIA I.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - SAN MIGUEL,276-002,1,"S/. 2,796.00",13/06/2024,26/06/2024
MEDICO II.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - SAN MIGUEL,276-002,1,"S/. 7,248.00",13/06/2024,26/06/2024
MEDICO I.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - SAN MIGUEL,276-002,2,"S/. 6,624.00",13/06/2024,26/06/2024
ENFERMERA/O.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - SAN MIGUEL,276-002,1,"S/. 5,300.00",13/06/2024,26/06/2024
AUXILIAR ASISTENCIAL.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - SAN MIGUEL,276-002,1,"S/. 2,728.00",13/06/2024,26/06/2024
MEDICO II.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - EL PRADO,276-002,1,"S/. 7,248.00",13/06/2024,26/06/2024
TECNICO EN ENFERMERIA I.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - LA FLORIDA,276-002,1,"S/. 2,817.00",13/06/2024,26/06/2024
MEDICO II.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - LA FLORIDA,276-002,1,"S/. 7,248.00",13/06/2024,26/06/2024
OBSTETRIZ I.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - NANCHOC,276-002,1,"S/. 5,300.00",13/06/2024,26/06/2024
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA LOCAL DE LA PROVINCIA DE SAN MIGUEL - UGEL SAN MIGUEL,CAJAMARCA - NIEPOS,276-13,1,S/. 001.00,13/06/2024,26/06/2024
ENFERMERA/O II.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - NIEPOS,276-002,1,"S/. 5,300.00",13/06/2024,26/06/2024
ENFERMERA/O.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - TONGOD,276-002,1,"S/. 5,300.00",13/06/2024,26/06/2024
AUXILIAR DE ENFERMERIA II.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - PEDRO GALVEZ,276-002,1,"S/. 2,739.00",13/06/2024,26/06/2024
ENFERMERA/O IV.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - EDUARDO VILLANUEVA,276-002,1,"S/. 7,796.00",13/06/2024,26/06/2024
MEDICO I,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - GREGORIO PITA,276-002,1,"S/. 6,624.00",13/06/2024,26/06/2024
TECNICO EN ENFERMERIA II.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - ICHOCAN,276-002,1,"S/. 2,857.00",13/06/2024,26/06/2024
TECNICO EN ENFERMERIA I.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - JOSE SABOGAL,276-002,1,"S/. 2,755.00",13/06/2024,26/06/2024
TECNICO EN ENFERMERIA I,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - JOSE SABOGAL,276-002,1,"S/. 2,755.00",13/06/2024,26/06/2024
MEDICO I,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - JOSE SABOGAL,276-002,1,"S/. 6,624.00",13/06/2024,26/06/2024
TECNICO EN LABORATORIO I.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - CONTUMAZA,276-002,1,"S/. 2,817.00",13/06/2024,26/06/2024
TECNICO EN ENFERMERIA I.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - CONTUMAZA,276-002,1,"S/. 2,817.00",13/06/2024,26/06/2024
ENFERMERA/O.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - CONTUMAZA,276-002,1,"S/. 5,300.00",13/06/2024,26/06/2024
TECNICO EN LABORATORIO I.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - CHILETE,276-002,1,"S/. 2,817.00",13/06/2024,26/06/2024
MEDICO IV.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - CHILETE,276-002,1,"S/. 8,496.00",13/06/2024,26/06/2024
ENFERMERA/O,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - LA LIBERTAD DE PALLAN,276-002,1,"S/. 5,300.00",13/06/2024,26/06/2024
MEDICO I.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - CELENDIN,276-002,2,"S/. 6,624.00",13/06/2024,26/06/2024
ENFERMERA/O IV.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - CELENDIN,276-002,1,"S/. 7,796.00",13/06/2024,26/06/2024
ENFERMERA/O IV,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - HUASMIN,276-002,1,"S/. 7,796.00",13/06/2024,26/06/2024
ENFERMERA/O II.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - HUASMIN,276-002,1,"S/. 5,799.00",13/06/2024,26/06/2024
TECNICO ADMINISTRATIVO II.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - CAJAMARCA,276-002,1,"S/. 1,034.50",13/06/2024,26/06/2024
TECNICO ADMINISTRATIVO II.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - CAJAMARCA,276-002,1,"S/. 1,034.50",13/06/2024,26/06/2024
EDUCADOR PARA LA SALUD I.,DIRECCION REGIONAL DE SALUD - CAJAMARCA,CAJAMARCA - CAJAMARCA,276-002,1,"S/. 1,118.50",13/06/2024,26/06/2024
COORDINADOR (A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,UNIDAD DE GESTION EDUCATIVA LOCAL DE LA PROVINCIA DE HUALGAYOC,CAJAMARCA - BAMBAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,2,"S/. 1,464.19",13/06/2024,26/06/2024
TRABAJADOR DE SERVICIO II – CODIGO DE LA PLAZA: 1197213211A8 – IE 16051 CIRO ALEGRÍA – LA PALMA – JAÉN,UNIDAD DE GESTION EDUCATIVA LOCAL JAEN,CAJAMARCA - JAEN,276-001,1,"S/. 2,271.65",12/06/2024,25/06/2024
DOCENTE RESPONSABLE DE NÚCLEO DE LA INICIATIVA PEDAGÓGICA TALLERES DEPORTIVO-RECREATIVOS - WIÑAQ,UNIDAD DE GESTION EDUCATIVA LOCAL UGEL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 3,114.19",12/06/2024,25/06/2024
PSICOLOGO,UNIDAD DE GESTIÓN EDUCATIVA LOCAL UGEL CAJABAMBA,CAJAMARCA - CAJABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-11,1,"S/. 2,614.19",12/06/2024,25/06/2024
COORDINADOR DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,UNIDAD DE GESTION EDUCATIVA LOCAL DE LA PROVINCIA DE SAN MIGUEL - UGEL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,1,"S/. 1,464.19",12/06/2024,25/06/2024
TESORERO(A),UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 2,814.19",11/06/2024,24/06/2024
CONCILIADOR EXTRAJUDICIAL PARA LA DIRECCIÓN DE CONCILIACIÓN EXTRAJUDICIAL Y MECANISMOS ALTERNATIVOS DE SOLUCIÓN DE CONFLICTOS (CAJAMARCA),MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-515,1,"S/. 5,114.19",11/06/2024,24/06/2024
OBSTETRA,HOSPITAL SANTA MARIA DE CUTERVO,CAJAMARCA - CUTERVO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-3,1,"S/. 3,445.00",11/06/2024,24/06/2024
ASISTENTE ADMINISTRATIVO.,MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,CAJAMARCA - ENCAÑADA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,260.00",11/06/2024,24/06/2024
ESPECIALISTA EN SUPERVISION Y LIQUIDACION DE OBRAS.,MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,CAJAMARCA - ENCAÑADA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,000.00",11/06/2024,24/06/2024
JEFE PARA LA UNIDAD DE CATASTRO,MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,CAJAMARCA - ENCAÑADA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,200.00",11/06/2024,24/06/2024
JEFE PARA LA UNIDAD DE GESTION MUNICIPAL,MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,CAJAMARCA - ENCAÑADA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,000.00",11/06/2024,24/06/2024
JEFE PARA LA UNIDAD DE INFORMATICA,MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,CAJAMARCA - ENCAÑADA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",11/06/2024,24/06/2024
JEFE PARA LA UNIDAD DE PROMOCION DE LA INVERSION EMPRESARIAL.,MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,CAJAMARCA - ENCAÑADA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,000.00",11/06/2024,24/06/2024
JEFE PARA LA UNIDAD DE PROMOCION DE LA SALUD.,MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,CAJAMARCA - ENCAÑADA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",11/06/2024,24/06/2024
JEFE PARA LA UNIDAD DE TRAMITE DOCUMENTARIO,MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,CAJAMARCA - ENCAÑADA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,800.00",11/06/2024,24/06/2024
SECRETARIA.,MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,CAJAMARCA - ENCAÑADA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,695.00",11/06/2024,24/06/2024
TÉCNICO AGROPECUARIO,SERVICIO NACIONAL DE SANIDAD AGRARIA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-597,1,"S/. 2,314.19",11/06/2024,24/06/2024
RESPONSABLE DE ABASTECIMIENTOS,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 2,814.19",11/06/2024,24/06/2024
ADMINISTRADOR/A,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-151,1,"S/. 4,000.00",11/06/2024,24/06/2024
TÉCNICO EN ENFERMERÍA,HOSPITAL SANTA MARIA DE CUTERVO,CAJAMARCA - CUTERVO,276-1,1,"S/. 2,817.00",10/06/2024,21/06/2024
OBSTETRA,HOSPITAL SANTA MARIA DE CUTERVO,CAJAMARCA - CUTERVO,276-1,1,"S/. 3,445.00",10/06/2024,21/06/2024
ASISTENTE DE ARCHIVO PARA LA UNIDAD TERRITORIAL CAJAMARCA,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-144,1,"S/. 1,700.00",10/06/2024,21/06/2024
LICENCIADA EN ENFERMERÍA,HOSPITAL SANTA MARIA DE CUTERVO,CAJAMARCA - CUTERVO,276-3,1,"S/. 3,445.00",10/06/2024,21/06/2024
QUÍMICO FARMACEÚTICO,HOSPITAL SANTA MARIA DE CUTERVO,CAJAMARCA - CUTERVO,276-3,1,"S/. 5,300.00",10/06/2024,21/06/2024
ESPECIALISTA ADMINISTRATIVO I - ESPECIALISTA EN ABASTECIMIENTOS,UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,CAJAMARCA - SAN PABLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-06,1,"S/. 2,500.00",07/06/2024,21/06/2024
ABOGADO I,UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,CAJAMARCA - SAN PABLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-08,1,"S/. 2,414.19",07/06/2024,21/06/2024
MÉDICO,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 5,000.00",06/06/2024,20/06/2024
PILOTO DE AMBULANCIA,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 1,300.00",06/06/2024,20/06/2024
TÉCNICO/A EN FARMACIA,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,3,"S/. 1,200.00",06/06/2024,20/06/2024
TÉCNICO/A EN LABORATORIO,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 1,200.00",06/06/2024,20/06/2024
ENFERMERO (A),UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 2,300.00",06/06/2024,20/06/2024
ESPECIALISTA EN REMUNERACIONES,MUNICIPALIDAD PROVINCIAL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,200.00",06/06/2024,20/06/2024
PSICÓLOGO (A),UNIDAD DE GESTION EDUCATIVA LOCAL CONTUMAZA,CAJAMARCA - YONAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-08,1,"S/. 2,614.19",06/06/2024,20/06/2024
TRABAJADOR DE SERVICIO III CODIGO DE PLAZA: 1145714221A3,UNIDAD DE GESTION EDUCATIVA LOCAL JAEN,CAJAMARCA - BELLAVISTA,276-001,1,"S/. 2,366.68",06/06/2024,20/06/2024
ENFERMERO (A),UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 2,000.00",06/06/2024,20/06/2024
ESPECIALISTA EN CONTROL PATRIMONIAL,MUNICIPALIDAD PROVINCIAL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",06/06/2024,20/06/2024
