position,institution,location,num_conv,n_vac,payment,begin_date,end_date
AUXILIAR ADMINISTRATIVO I,CORTE SUPERIOR DE JUSTICIA DE SAN MARTIN,SAN MARTIN - MOYOBAMBA,728-002,1,"S/. 3,590.00",16/09/2024,27/09/2024
COORDINADOR DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,UND. DE GESTION EDUCATIVA LOCAL SAN MART,SAN MARTIN - HUIMBAYOC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,464.19",16/09/2024,27/09/2024
PSICOLOGO (A),UND. DE GESTION EDUCATIVA LOCAL SAN MART,SAN MARTIN - EL PORVENIR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,614.00",16/09/2024,27/09/2024
AGENTE RECIBIDOR II,SERVICIO DE ADMINISTRACION TRIBUTARIA TARAPOTO - SATT,SAN MARTIN - TARAPOTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 1,200.00",16/09/2024,27/09/2024
ASISTENTE EN LA GERENCIA DE ADMINISTRACION,SERVICIO DE ADMINISTRACION TRIBUTARIA TARAPOTO - SATT,SAN MARTIN - TARAPOTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 1,500.00",16/09/2024,27/09/2024
RESPONSABLE DEL DEPOSITO VEHICULAR,SERVICIO DE ADMINISTRACION TRIBUTARIA TARAPOTO - SATT,SAN MARTIN - TARAPOTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,500.00",16/09/2024,27/09/2024
VIGILANTE DEL DEPOSITO VEHICULAR,SERVICIO DE ADMINISTRACION TRIBUTARIA TARAPOTO - SATT,SAN MARTIN - TARAPOTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,2,"S/. 1,200.00",16/09/2024,27/09/2024
TRABAJADOR DE SERVICIO,UND. DE GESTION EDUCATIVA LOCAL SAN MART,SAN MARTIN - TARAPOTO,276-1,1,"S/. 1,032.00",16/09/2024,27/09/2024
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,SAN MARTIN - TARAPOTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1087,1,"S/. 3,014.19",13/09/2024,26/09/2024
SECRETARIO/A JUDICIAL,CORTE SUPERIOR DE JUSTICIA DE SAN MARTIN,SAN MARTIN - JUANJUI,728-001,1,"S/. 5,670.00",13/09/2024,26/09/2024
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,SAN MARTIN - LAMAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1086,1,"S/. 3,014.19",13/09/2024,26/09/2024
ASISTENTE DE COMUNICACIONES,CORTE SUPERIOR DE JUSTICIA DE SAN MARTIN,SAN MARTIN - BELLAVISTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-030,1,"S/. 2,212.00",13/09/2024,26/09/2024
MÉDICO ESPECIALISTA EN CIRUGÍA GENERAL,OFICINA DE GESTIÓN DE SERVICIOS DE SALUD ALTO MAYO,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 9,000.00",13/09/2024,26/09/2024
MEDICO ESPECIALISTA EN GINECO OSBTETRA,OFICINA DE GESTIÓN DE SERVICIOS DE SALUD ALTO MAYO,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 9,000.00",13/09/2024,26/09/2024
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE CUIDADO DIURNO,PROGRAMA NACIONAL CUNA MAS,SAN MARTIN - MOYOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1091,1,"S/. 2,614.19",13/09/2024,26/09/2024
COORDINADOR DE INNOVACION Y SOPORTE TECNOLOGICO,UNIDAD DE GESTION EDUCATIVA LOCAL (UGEL) DE LA PROVINCIA DE MARISCAL CACERES,SAN MARTIN - PAJARILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,1,"S/. 1,464.19",12/09/2024,25/09/2024
"PROFESIONAL EN TECNOLOGIA MEDICA CON MENCION EN TERAPIA FISICA, OCUPACIONAL O DE LENGUAJE PARA CEBE",UNIDAD DE GESTION EDUCATIVA LOCAL (UGEL) DE LA PROVINCIA DE MARISCAL CACERES,SAN MARTIN - JUANJUI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,1,"S/. 2,814.19",12/09/2024,25/09/2024
PERSONAL DE VIGILANCIA,UND. DE GESTION EDUCATIVA LOCAL SAN MART,SAN MARTIN - PICOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-7,1,"S/. 1,264.00",12/09/2024,25/09/2024
AUXILIAR DE BILIOTECA,DIRECCION REGIONAL DE EDUCACION SAN MARTIN,SAN MARTIN - MOYOBAMBA,276-1,1,S/. 971.65,12/09/2024,25/09/2024
AUXILIAR DE MANTENIMIENTO Y LIMPIEZA,INSTITUTO NACIONAL PENITENCIARIO,SAN MARTIN - TARAPOTO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-133,1,"S/. 1,614.19",11/09/2024,24/09/2024
