position,institution,location,num_conv,n_vac,payment,begin_date,end_date
COORDINADOR ZONAL SAN IGNACIO,GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 3,104.00",20/09/2024,03/10/2024
COORDINADOR ZONAL JAEN,GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 3,104.00",20/09/2024,03/10/2024
ASISTENTE(A) SOCIAL,GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 3,100.00",20/09/2024,03/10/2024
ASISTENTE TECNICO,GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,800.00",20/09/2024,03/10/2024
ASISTENTE EN DISEÑO GRÁFICO,GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,800.00",20/09/2024,03/10/2024
ASISTENTE ADMINISTRATIVO,GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,000.00",20/09/2024,03/10/2024
ANALISTA EN PLANIFICACIÓN Y PRESUPUESTO,GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,400.00",20/09/2024,03/10/2024
ADMINISTRADOR(A),GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 3,100.00",20/09/2024,03/10/2024
ABOGADO,GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,2,"S/. 3,100.00",20/09/2024,03/10/2024
ABOGADO,GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 3,100.00",20/09/2024,03/10/2024
ABOGADO,GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 3,500.00",20/09/2024,03/10/2024
SECRETARIA GENERAL,MUNICIPALIDAD DISTRITAL DE HUASMIN,CAJAMARCA - HUASMIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,300.00",20/09/2024,03/10/2024
"GERENTE DE INFRAESTRUCTURA, DESARROLLO URBANO Y RURAL",MUNICIPALIDAD DISTRITAL DE HUASMIN,CAJAMARCA - HUASMIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,500.00",20/09/2024,03/10/2024
GERENTE DE DESARROLLO ECONÓMICO,MUNICIPALIDAD DISTRITAL DE HUASMIN,CAJAMARCA - HUASMIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,500.00",20/09/2024,03/10/2024
SUB GERENTE DE SERVICIOS SOCIALES,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC,CAJAMARCA - BAMBAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",20/09/2024,03/10/2024
SUB GERENTE DE FISCALIZACIÓN TRIBUTARIA,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC,CAJAMARCA - BAMBAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",20/09/2024,03/10/2024
SUB GERENTE DE FISCALIZACIÓN ADMNISTRATIVA,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC,CAJAMARCA - BAMBAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",20/09/2024,03/10/2024
JEFE DE OFICINA DE REGISTRO Y CONTROL PATRIMONIAL,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC,CAJAMARCA - BAMBAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",20/09/2024,03/10/2024
INGENIERO(A) CIVIL,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC,CAJAMARCA - BAMBAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",20/09/2024,03/10/2024
ESPECIALISTA EN EJECUCIÓN DE PROGRAMAS SOCIALES,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC,CAJAMARCA - BAMBAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",20/09/2024,03/10/2024
EJECUTOR COACTIVO,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC,CAJAMARCA - BAMBAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 5,000.00",20/09/2024,03/10/2024
COORDINADOR(A) DE RONDAS,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC,CAJAMARCA - BAMBAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",20/09/2024,03/10/2024
RESPONSABLE DEL ACR BOSQUES DEL CHAUPE CUNÍA Y CHINCHIQUILLA,GOBIERNO REGIONAL CAJAMARCA,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 4,100.00",20/09/2024,03/10/2024
TÉCNICO EN TRANSPORTE I,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-02,1,"S/. 2,172.00",19/09/2024,02/10/2024
TECNICO ADMINISTRATIVO I,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-02,2,"S/. 2,172.00",19/09/2024,02/10/2024
SECRETARIA/O I,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-02,1,"S/. 2,172.00",19/09/2024,02/10/2024
MEDICO I,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-02,1,"S/. 6,624.00",19/09/2024,02/10/2024
ENFERMERA/O,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-02,1,"S/. 5,300.00",19/09/2024,02/10/2024
TECNICO EN TRAMITE DOCUMENTARIO,UNIDAD DE GESTION EDUCATIVA SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,714.19",19/09/2024,02/10/2024
ENFERMERA/O,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-02,3,"S/. 5,300.00",19/09/2024,02/10/2024
ENFERMERA/O,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-02,1,"S/. 5,300.00",19/09/2024,02/10/2024
ECNOLOGO MEDICO EN RADIOLOGIA,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-02,1,"S/. 5,300.00",19/09/2024,02/10/2024
AUXILIAR DE ENFERMERIA I,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-02,1,"S/. 2,697.00",19/09/2024,02/10/2024
AUXILIAR ASISTENCIAL,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-02,3,"S/. 2,697.00",19/09/2024,02/10/2024
ENFERMERA/O,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-02,1,"S/. 5,300.00",19/09/2024,02/10/2024
