position,institution,location,num_conv,n_vac,payment,begin_date,end_date
ESPECIALISTA ADMINISTRATIVO II,UNIVERSIDAD NACIONAL DE SAN CRISTOBAL DH,AYACUCHO - AYACUCHO,276-18,1,S/. 001.00,27/09/2024,11/10/2024
AUXILIAR EN VIGILANCIA Y CONTROL,PODER JUDICIAL,AYACUCHO - AYNA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-058,1,"S/. 1,300.00",26/09/2024,10/10/2024
PROFESIONAL EN RECURSOS NATURALES,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,AYACUCHO - QUEROBAMBA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-007,1,"S/. 5,000.00",26/09/2024,10/10/2024
SUB GERENTE DE SUPERVISION Y LIQUIDACION,MUNICIPALIDAD PROVINCIAL DE FAJARDO,AYACUCHO - HUANCAPI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 2,300.00",25/09/2024,09/10/2024
GUARDIAN,MUNICIPALIDAD PROVINCIAL DE FAJARDO,AYACUCHO - HUANCAPI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,2,"S/. 1,200.00",25/09/2024,09/10/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,AYACUCHO - SAN MIGUEL,D.LEG 1057 - DETERMINADO (SUPLENCIA)-057,1,"S/. 2,972.00",24/09/2024,07/10/2024
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,AYACUCHO - SAN MIGUEL,D.LEG 1057 - DETERMINADO (SUPLENCIA)-057,1,"S/. 2,972.00",24/09/2024,07/10/2024
ALMACENERO I,UNIDAD EJECUTORA EDUCACIÓN HUANCASANCOS,AYACUCHO - SANCOS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-05,1,"S/. 2,564.19",24/09/2024,07/10/2024
JEFE DE DIVISIÓN DE INFRAESTRUCTURA,MUNICIPALIDAD DISTRITAL DE LLOCHEGUA,AYACUCHO - LLOCHEGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 2,614.19",23/09/2024,04/10/2024
ESPECIALISTA EN SUPERVISIÓN Y LIQUIDACION DE OBRAS II (JEFE DE LA DIVISIÓN DE SUPERVISIÓN Y LIQUIDACIÓN DE OBRAS),MUNICIPALIDAD DISTRITAL DE LLOCHEGUA,AYACUCHO - LLOCHEGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 2,914.19",23/09/2024,04/10/2024
PERSONAL DE SEGURIADAD CIUDADANA (SERENAZGO),MUNICIPALIDAD DISTRITAL DE LLOCHEGUA,AYACUCHO - LLOCHEGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 1,514.19",23/09/2024,04/10/2024
RESPONSABLE DE LA DIVISIÓN DE GESTION AMBIENTAL,MUNICIPALIDAD DISTRITAL DE LLOCHEGUA,AYACUCHO - LLOCHEGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 2,114.19",23/09/2024,04/10/2024
SECRETARIA(O),UNIDAD EJECUTORA EDUCACION VRAE LA MAR,AYACUCHO - CHUNGUI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,850.00",23/09/2024,04/10/2024
ESPECIALISTA EN INFRAESTRUCTURA,UNIDAD EJECUTORA EDUCACION VRAE LA MAR,AYACUCHO - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-016,1,"S/. 2,600.00",23/09/2024,04/10/2024
ASISTENTE ADMINISTRATIVO DE GERENCIA MUNICIPAL,MUNICIPALIDAD DISTRITAL DE CHUSCHI,AYACUCHO - CHUSCHI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-04,1,"S/. 1,600.00",20/09/2024,03/10/2024
RESPONSABLE DE LA OFICINA DE DEMUNA,MUNICIPALIDAD DISTRITAL DE CHUSCHI,AYACUCHO - CHUSCHI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-04,1,"S/. 1,600.00",20/09/2024,03/10/2024
SERENAZGO,MUNICIPALIDAD DISTRITAL DE CHUSCHI,AYACUCHO - CHUSCHI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-04,1,"S/. 1,300.00",20/09/2024,03/10/2024
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD TRANSITORIA) DE UN/A (01) GESTOR/A LOCAL PARA EL SERVICIO DE ATENCIÓN RURAL – AYACUCHO,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,AYACUCHO - SANTILLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-483,1,"S/. 5,000.00",20/09/2024,03/10/2024
SUBGERENTE DE GESTIÓN AMBIENTAL Y RESIDUOS SOLIDOS,MUNICIPALIDAD DISTRITAL DE CHUSCHI,AYACUCHO - CHUSCHI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-04,1,"S/. 1,650.00",20/09/2024,03/10/2024
ASISTENTE ADMINISTRATIVO DE ÁREA TÉCNICA MUNICIPAL DE AGUA Y SANEAMIENTO - ATMAS,MUNICIPALIDAD DISTRITAL DE CHUSCHI,AYACUCHO - CHUSCHI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-04,1,"S/. 1,500.00",20/09/2024,03/10/2024
UN/A (01) PSICOLOGO/A PARA CEM_COMISARIA DE FAMILIA AYACUCHO - AYACUCHO,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-491,1,"S/. 4,000.00",20/09/2024,03/10/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-055,1,"S/. 2,972.00",19/09/2024,02/10/2024
APOYO ADMINISTRATIVO EN EL AREA DE NOTIFICACIONES,PODER JUDICIAL,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-055,1,"S/. 1,300.00",19/09/2024,02/10/2024
PERSONAL DE LIMPIEZA PUBLICA - BARRIDO,MUNICIPALIDAD DISTRITAL DE LURICOCHA,AYACUCHO - LURICOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 1,150.00",19/09/2024,02/10/2024
OPERADOR DE MAQUINARIA PESADA - EXCAVADORA SOBRE ORUGA,MUNICIPALIDAD DISTRITAL DE LURICOCHA,AYACUCHO - LURICOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 2,500.00",19/09/2024,02/10/2024
ASISTENTE DE COMUNICACIONES,PODER JUDICIAL,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-054,1,"S/. 2,210.00",18/09/2024,01/10/2024
ASISTENTE JURISDICCIONAL DE JUZGADO (SEDE HUANTA),PODER JUDICIAL,AYACUCHO - HUANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-054,1,"S/. 2,572.00",18/09/2024,01/10/2024
ASISTENTE ADMINISTRATIVO PARA LA GERENCIA DE OPERACIONES,SERVICIO DE ADMINISTRACION TRIBUTARIA DE HUAMANGA,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 1,614.19",18/09/2024,01/10/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,AYACUCHO - CANGALLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-054,1,"S/. 2,972.00",18/09/2024,01/10/2024
AUXILIAR ADMINISTRATIVO (SUPLENCIA POR LICENCIA),ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL - OEFA,AYACUCHO - CORACORA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-126,1,"S/. 2,500.00",17/09/2024,30/09/2024
CHOFER,INTENDENCIA NACIONAL DE BOMBEROS DEL PERU O INBP,AYACUCHO - AYACUCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-187,1,"S/. 3,214.19",17/09/2024,30/09/2024
