position,institution,location,num_conv,n_vac,payment,begin_date,end_date
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 3,901.11",16/09/2024,27/09/2024
INSPECTOR (A) DE MIGRACIONES,SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-416,2,"S/. 3,000.00",13/09/2024,26/09/2024
ORIENTADOR(A) DE ATENCIÓN AL USUARIO,SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-415,1,"S/. 2,000.00",13/09/2024,26/09/2024
PROFESIONAL EN TECNOLOGIA MEDICA CON MENCIÓN EN TERAPIA FÍSICA PARA LOS PROGRAMAS DE INTERVENCIÓN TEMPRANA,UNIDAD DE GESTION EDUCATIVA LOCAL- VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-38,1,"S/. 2,814.19",13/09/2024,26/09/2024
PERSONAL DE SEGURIDAD,UNIDAD DE GESTION EDUCATIVA LOCAL- VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-35,1,"S/. 1,414.19",13/09/2024,26/09/2024
ANALISTA EN GESTIÓN ADMINISTRATIVA,SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-417,1,"S/. 5,000.00",13/09/2024,26/09/2024
ASISTENTE JURISDICCIONAL,PODER JUDICIAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-028,2,"S/. 2,572.00",12/09/2024,25/09/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-028,1,"S/. 2,972.00",12/09/2024,25/09/2024
TECNICO ADMINISTRATIVO,UNIDAD DE GESTION EDUCATIVA LOCAL- VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-34,1,"S/. 2,914.19",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-777,1,"S/. 3,114.19",12/09/2024,25/09/2024
ASISTENTE JURISDICCIONAL,PODER JUDICIAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-027,1,"S/. 2,572.00",12/09/2024,25/09/2024
COORDINADOR INFORNATICA Y SOPORTE TECNOLÓGICO,UNIDAD DE GESTION EDUCATIVA LOCAL- VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-36,4,"S/. 1,464.19",12/09/2024,25/09/2024
DEFENSOR PUBLICO EN EL NUEVO CODIGO PROCESAL PENAL PARA LA DIRECCIÓN GENERAL DE DEFENSA PÚBLICA Y ACCESO A LA JUSTICIA - VENTANILLA,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-773,1,"S/. 5,114.19",12/09/2024,25/09/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-027,1,"S/. 2,972.00",12/09/2024,25/09/2024
"PROFESIONAL DE TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FISICA, OCUPACIONAL O DE LENGUAJE PARA CEBE",UNIDAD DE GESTION EDUCATIVA LOCAL- VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-37,1,"S/. 2,814.19",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - VENTANILLA,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
AUXILIAR DE OFICINA - CALLAO,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-200,1,"S/. 1,500.00",12/09/2024,25/09/2024
ESPECIALISTA EN CONTABILIDAD,UNIDAD EJECUTORA COMITÉ DE ADMINISTRACION DEL FONDO EDUCATIVO DEL CALLAO - CAFED,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-04,1,"S/. 6,500.00",12/09/2024,25/09/2024
RESPONSABLE DE TRABAJO SOCIAL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-807,1,"S/. 4,114.19",12/09/2024,25/09/2024
ESPECIALISTA EN GESTION DE RECURSOS HUMANOS,UNIDAD EJECUTORA COMITÉ DE ADMINISTRACION DEL FONDO EDUCATIVO DEL CALLAO - CAFED,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-04,1,"S/. 6,500.00",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-792,1,"S/. 3,614.19",12/09/2024,25/09/2024
