position,institution,location,num_conv,n_vac,payment,begin_date,end_date
ANALISTA ADMINISTRATIVO – COORDINACIÓN DE INFORMATICA,PODER JUDICIAL,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-26,1,"S/. 6,010.00",17/09/2024,30/09/2024
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) DOCENTE PARA LA ENSEÑANZA DE LA ASIGNATURA DE HISTORIA Y GEOGRAFÍA PARA EL COLEGIO DE ALTO RENDIMIENTO DE LA REGIÓN MADRE DE DIOS - SUPLENCIA TEMPORAL (006740),MINISTERIO DE EDUCACION,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-728,1,"S/. 4,500.00",16/09/2024,27/09/2024
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) PROFESIONAL DOCENTE PARA LA ENSEÑANZA DE LA ASIGNATURA DE HISTORIA Y GEOGRAFÍA PARA EL COLEGIO DE ALTO RENDIMIENTO DE LA REGIÓN MADRE DE DIOS - PLAZO DETERMINADO (007229),MINISTERIO DE EDUCACION,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-727,1,"S/. 4,500.00",16/09/2024,27/09/2024
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,MADRE DE DIOS - MANU,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1078,1,"S/. 3,014.19",13/09/2024,26/09/2024
ESPECIALISTA EN NUTRICION,PROGRAMA NACIONAL CUNA MAS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1103,1,"S/. 2,614.19",13/09/2024,26/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,MADRE DE DIOS - TAHUAMANU,728-27,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,MADRE DE DIOS - MANU,728-27,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO INTERMEDIO,SERVICIO NACIONAL DE SANIDAD AGRARIA,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-702,1,"S/. 2,314.19",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,MADRE DE DIOS - TAMBOPATA,728-27,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,MADRE DE DIOS - TAMBOPATA,728-27,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,MADRE DE DIOS - TAMBOPATA,728-27,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,MADRE DE DIOS - TAMBOPATA,728-27,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,MADRE DE DIOS - HUEPETUHE,728-27,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,MADRE DE DIOS - TAMBOPATA,728-27,1,"S/. 4,672.11",12/09/2024,25/09/2024
