position,institution,location,num_conv,n_vac,payment,begin_date,end_date
ESPECIALISTA ADMINISTRATIVO III (SEACE),MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",25/09/2024,09/10/2024
TÉCNICO EN PROCEDIMIENTO ADMINISTRATIVO DISCIPLINARIO,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,850.00",25/09/2024,09/10/2024
"RESPONSABLE DE LA SUB GERENCIA DE SALUD, JUVENTUD, EDUCACIÓN CULTURA Y DEPORTE",MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",25/09/2024,09/10/2024
JEFE DE ESTADÍSTICA Y INFORMÁTICA,MUNICIPALIDAD DISTRITAL DE YAULI,HUANCAVELICA - YAULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,800.00",25/09/2024,09/10/2024
ASISTENTE ADMINISTRATIVO,GERENCIA SUB REGIONAL TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-005,1,"S/. 1,300.00",24/09/2024,07/10/2024
VIGILANTE (CODIGO AIRHSP - 000938),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 1,200.00",23/09/2024,04/10/2024
ASISTENTE ADMINISTRATIVO (CODIGO AIRHSP – 000872),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 2,500.00",23/09/2024,04/10/2024
AUXILIAR ADMINISTRATIVO ( CÓDIGO AIRSHP 000753),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 1,500.00",23/09/2024,04/10/2024
TÉCNICO ADMINISTRATIVO ( CÓDIGO AIRSHP 000843),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 1,700.00",23/09/2024,04/10/2024
MADRE SUSTITUTA (CÓDIGO AIRSHP 00885),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 1,900.00",23/09/2024,04/10/2024
PROMOTOR SOCIAL (CODIGO AIRHSP - 000810),GOBIERNO REGIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 2,200.00",23/09/2024,04/10/2024
AUXILIAR ADMINISTRATIVO (TESORERIA),GERENCIA SUB REGIONAL CHURCAMPA,HUANCAVELICA - CHURCAMPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-22,1,"S/. 1,314.19",20/09/2024,03/10/2024
TECNICO EN LABORATORIO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,S/. 001.00,20/09/2024,03/10/2024
ABOGADO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 2,500.00",20/09/2024,03/10/2024
MEDICO CIRUJANO,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - DANIEL HERNANDEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 5,200.00",20/09/2024,03/10/2024
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD TRANSITORIA) DE UN/A (01) PERSONAL DE APOYO PARA EL HOGAR DE REFUGIO DE TEMPORAL – HUANCAVELICA,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-484,1,"S/. 1,500.00",20/09/2024,03/10/2024
ENFERMERA/O,UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA,HUANCAVELICA - SAN MARCOS DE ROCCHAC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 2,900.00",20/09/2024,03/10/2024
RESPONSABLE DE LA UNIDAD LOCAL DE EMPADRONAMIENTO SISFOH PARA LA SUB GERENCIA DE DESARROLLO SOCIAL Y SERVICIOS PUBLICOS,MUNICIPALIDAD DISTRITAL DE QUICHUAS,HUANCAVELICA - QUICHUAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,450.00",20/09/2024,03/10/2024
ASISTENTE TECNICO PARA LA SUB GERENCIA DE DESARROLLO URBANO Y RURAL,MUNICIPALIDAD DISTRITAL DE QUICHUAS,HUANCAVELICA - QUICHUAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,800.00",20/09/2024,03/10/2024
ASISTENTE ADMINISTRATIVO DE LA UNIDAD DE TESORERIA,MUNICIPALIDAD DISTRITAL DE QUICHUAS,HUANCAVELICA - QUICHUAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,600.00",20/09/2024,03/10/2024
ASISTENTE ADMINISTRATIVO DE CONTABILIDAD,MUNICIPALIDAD DISTRITAL DE QUICHUAS,HUANCAVELICA - QUICHUAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,700.00",20/09/2024,03/10/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUICHUAS,HUANCAVELICA - QUICHUAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,700.00",20/09/2024,03/10/2024
ASISTENTA DE GERENCIA MUNICIPAL,MUNICIPALIDAD DISTRITAL DE QUICHUAS,HUANCAVELICA - QUICHUAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",20/09/2024,03/10/2024
APOYO ADMINISTRATIVO - IMAGEN INSTITUCIONAL,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0007,1,"S/. 1,964.00",19/09/2024,02/10/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE PAUCARA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 1,400.00",19/09/2024,02/10/2024
SECRETARIA PARA LA UNIDAD EJECUTORA DE INVERSIONES,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",19/09/2024,02/10/2024
SECRETARIA PARA EL ÓRGANO DE CONTROL INSTITUCIONAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",19/09/2024,02/10/2024
SECRETARIA EJECUTIVA,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,500.00",19/09/2024,02/10/2024
PERSONAL DE VIGILANCIA,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0007,1,"S/. 1,264.00",19/09/2024,02/10/2024
JEFE DE LA UNIDAD DE SERVICIOS GENERALES,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 4,614.19",19/09/2024,02/10/2024
JEFE DE LA UNIDAD DE PLANEAMIENTO Y MODERNIZACIÓN,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 4,614.19",19/09/2024,02/10/2024
ESPECIALISTA LEGAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,500.00",19/09/2024,02/10/2024
ESPECIALISTA II EN GESTION PARA LA INVESTIGACION,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,500.00",19/09/2024,02/10/2024
ESPECIALISTA EN TESORERIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 5,000.00",19/09/2024,02/10/2024
ESPECIALISTA EN SUPERVISION DE PROYECTOS PARA LA UNIDAD EJECUTORA DE INVERSIONES,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 4,000.00",19/09/2024,02/10/2024
ESPECIALISTA EN SISTEMA DE CONTROL INTERNO,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 4,500.00",19/09/2024,02/10/2024
ESPECIALISTA EN PRESUPUESTO,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 6,500.00",19/09/2024,02/10/2024
ESPECIALISTA EN PLANIFICACION Y PRESUPUESTO,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 7,000.00",19/09/2024,02/10/2024
ESPECIALISTA EN INVERSION PUBLICA PARA LA UNIDAD FORMULADORA,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 6,500.00",19/09/2024,02/10/2024
ESPECIALISTA EN INFORMATICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 4,500.00",19/09/2024,02/10/2024
ESPECIALISTA EN GESTION DE RECURSOS HUMANOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 5,000.00",19/09/2024,02/10/2024
ESPECIALISTA EN EJECUCIÓN CONTRACTUAL PARA LA UNIDAD DE ABASTECIMIENTO,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 7,000.00",19/09/2024,02/10/2024
ESPECIALISTA EN CONTROL -OCI,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,514.19",19/09/2024,02/10/2024
ESPECIALISTA EN ARCHIVO CENTRAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,000.00",19/09/2024,02/10/2024
ESPECIALISTA ADMINISTRATIVO – VICEPRESIDENCIA ACADEMICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,500.00",19/09/2024,02/10/2024
ESPECIALISTA - PAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 4,300.00",19/09/2024,02/10/2024
ASISTENTE ADMINISTRATIVO PARA LA DIRECCIÓN GENERAL DE ADMINISTRACIÓN,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",19/09/2024,02/10/2024
ASISTENTE ADMINISTRATIVO PARA LA DIRECCIÓN DE PRODUCCIÓN Y BIENES Y SERVICIOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",19/09/2024,02/10/2024
ASISTENTE ADMINISTRATIVO PARA LA DIRECCIÓN DE INNOVACIÓN Y TRANSFERENCIA TECNOLÓGICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",19/09/2024,02/10/2024
ASISTENTE ADMINISTRATIVO PARA EL DEPARTAMENTO ACADÉMICO INGENIERÍA INDUSTRIAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",19/09/2024,02/10/2024
ASISTENTE ADMINISTRATIVO PARA EL CENTRO DE IDIOMAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",19/09/2024,02/10/2024
ASISTENTE ADMINISTRATIVO -ESCUELA PROFESIONAL DE INGENIERÍA FORESTAL Y AMBIENTAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,114.19",19/09/2024,02/10/2024
ANALISTA EN LABORATORIO PARA LA ESCUELA PROFESIONAL DE ENFERMERIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",19/09/2024,02/10/2024
ANALISTA EN LABORATORIO - DEPARTAMENTO ACADÉMICO DE INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,614.19",19/09/2024,02/10/2024
ANALISTA DE LABORATORIO PARA LA ESCUELA PROFESIONAL DE INGENIERIA FORESTAL Y AMBIENTAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",19/09/2024,02/10/2024
ANALISTA DE LABORATORIO PARA LA ESCUELA PROFESIONAL DE INGENIERIA CIVIL,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",19/09/2024,02/10/2024
ANALISTA DE LABORATORIO PARA EL DEPARTAMENTO ACADÉMICO DE ESTUDIOS GENERALES,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",19/09/2024,02/10/2024
ANALISTA DE LABORATORIO ESCUELA PROFESIONAL DE INGENIERIA INDUSTRIAS ALIMENTARIAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",19/09/2024,02/10/2024
ESPECIALISTA EN PROCESOS Y PROCEDIMIENTOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-004,1,"S/. 3,114.19",19/09/2024,02/10/2024
ASISTENTE ADMINISTRATIVO PARA LA DIRECCIÓN DE RESPONSABILIDAD SOCIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-004,1,"S/. 2,000.00",19/09/2024,02/10/2024
SERENAZGOS,MUNICIPALIDAD DISTRITAL DE PAUCARA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,4,"S/. 1,400.00",19/09/2024,02/10/2024
RESPONSABLE DE PROGRAMAS ALIMENTARIOS,MUNICIPALIDAD DISTRITAL DE PAUCARA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 1,500.00",19/09/2024,02/10/2024
JEFE DE UNIDAD DE ADMINISTRACIÓN TRIBUTARIA,MUNICIPALIDAD DISTRITAL DE PAUCARA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 1,600.00",19/09/2024,02/10/2024
JEFE DE LA UNIDAD DE TESORERIA,MUNICIPALIDAD DISTRITAL DE PAUCARA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 2,100.00",19/09/2024,02/10/2024
JEFE DE LA UNIDAD DE CONTABILIDAD.,MUNICIPALIDAD DISTRITAL DE PAUCARA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 2,100.00",19/09/2024,02/10/2024
ESPECIALISTA DE OBRAS PÚBLICAS,MUNICIPALIDAD DISTRITAL DE PAUCARA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 2,100.00",19/09/2024,02/10/2024
ESPECIALISTA DE CATASTRO URBANO,MUNICIPALIDAD DISTRITAL DE PAUCARA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 2,100.00",19/09/2024,02/10/2024
CHOFER (SERENAZGO),MUNICIPALIDAD DISTRITAL DE PAUCARA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 1,450.00",19/09/2024,02/10/2024
AUXILIAR ADMINISTRATIVO PARA LA OFICINA GENERAL DE ATENCIÓN AL CIUDADANO Y GESTIÓN DOCUMENTARIA,MUNICIPALIDAD DISTRITAL DE PAUCARA,HUANCAVELICA - PAUCARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 1,200.00",19/09/2024,02/10/2024
SECRETARIA PARA MESA DE PARTES,UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",19/09/2024,02/10/2024
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1120,1,"S/. 3,014.19",18/09/2024,01/10/2024
SECRETARIO/A JUDICIAL,PODER JUDICIAL,HUANCAVELICA - HUANCAVELICA,728-003,1,"S/. 5,670.00",18/09/2024,01/10/2024
SECRETARIO/A JUDICIAL,PODER JUDICIAL,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-029,1,"S/. 2,972.00",18/09/2024,01/10/2024
RESPONSABLE DE IMAGEN INSTITUCIONAL,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE ANTAPARCO,HUANCAVELICA - SAN ANTONIO DE ANTAPARCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,650.00",18/09/2024,01/10/2024
SECRETARIO/A JUDICIAL,PODER JUDICIAL,HUANCAVELICA - ACOBAMBA,728-003,1,"S/. 5,670.00",18/09/2024,01/10/2024
AUXILIAR JUDICIAL,PODER JUDICIAL,HUANCAVELICA - ASCENSION,728-003,1,"S/. 3,590.00",18/09/2024,01/10/2024
SUBGERENCIA DE OBRAS Y CATASTRO RURAL,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE ANTAPARCO,HUANCAVELICA - SAN ANTONIO DE ANTAPARCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,900.00",18/09/2024,01/10/2024
SECRETARIO/A JUDICIAL,PODER JUDICIAL,HUANCAVELICA - ACORIA,728-003,1,"S/. 5,670.00",18/09/2024,01/10/2024
ESPECIALISTA EN PROCEDIMIENTOS ADMINISTRATIVOS DISCIPLINARIOS,UNIDAD DE GESTION EDUCATIVA HUAYTARA,HUANCAVELICA - HUAYTARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,900.00",17/09/2024,30/09/2024
PSICOLOGO,UNIDAD EJECUTORA 405 RED DE SALUD ANGARAES,HUANCAVELICA - LIRCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 2,300.00",17/09/2024,30/09/2024
TECNICO EN SEGURIDAD,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,276-09,1,"S/. 1,568.78",17/09/2024,30/09/2024
DOCENTE RESPONSABLE DE LA INICIATIVA PEDAGOGICADE TALLERES COMPLEMENTARIOS “WIÑAQ”.,UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-018,1,"S/. 3,114.19",17/09/2024,30/09/2024
