position,institution,location,num_conv,n_vac,payment,begin_date,end_date
JEFE(A) DE LA OFICINA DE DEMUNA Y DEFENSORÍA COMUNITARIA,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024
INSPECTOR DE TRANSPORTES,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,8,"S/. 1,400.00",24/09/2024,07/10/2024
INGENIERO PROYECTISTA,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,700.00",24/09/2024,07/10/2024
FISCALIZADOR Y NOTIFICADOR,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,2,"S/. 1,600.00",24/09/2024,07/10/2024
FISCALIZADOR - NOTIFICADOR,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,600.00",24/09/2024,07/10/2024
ESPECIALISTA EN SEGUIMIENTO DE PROYECTOS DE INVERSIÓN PÚBLICA,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,700.00",24/09/2024,07/10/2024
ESPECIALISTA EN INVERSIÓN PÚBLICA,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024
ESPECIALISTA EN INGENIERIA CIVIL,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 5,000.00",24/09/2024,07/10/2024
ESPECIALISTA EN GESTIÓN ADMINISTRATIVA,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024
ESPECIALISTA EN CONTRATACIÓN EN SERVICIOS,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,700.00",24/09/2024,07/10/2024
ESPECIALISTA EN CONTRATACIONES DE OBRAS PÚBLICAS,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024
ESPECIALISTA EN ADQUISICIONES,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,700.00",24/09/2024,07/10/2024
ESPECIALISTA LEGAL EN SANEAMIENTO DE PREDIOS.,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024
ESPECIALISTA LEGAL II,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024
ESPECIALISTA LEGAL I,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024
ESPECIALISTA LEGAL I,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024
ESPECIALISTA LEGAL,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024
ESPECIALISTA LEGAL,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024
ESPECIALISTA LEGAL,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024
ESPECIALISTA EN TRANSPORTES,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024
EMPADRONADOR,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,3,"S/. 1,600.00",24/09/2024,07/10/2024
ESPECIALISTA EN GESTIÓN PÚBLICA,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,500.00",24/09/2024,07/10/2024
DIGITADOR,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,600.00",24/09/2024,07/10/2024
COTIZADOR DE INVERSIONES,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,400.00",24/09/2024,07/10/2024
COTIZADOR DE GASTO CORRIENTE,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,400.00",24/09/2024,07/10/2024
CHOFER DE VOLQUETE,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,000.00",24/09/2024,07/10/2024
AUXILIAR EN MANTENIMIENTO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,600.00",24/09/2024,07/10/2024
AUXILIAR COACTIVO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,800.00",24/09/2024,07/10/2024
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",24/09/2024,07/10/2024
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,700.00",24/09/2024,07/10/2024
ASISTENTE EN PRODUCCIÓN AUDIOVISUAL,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,700.00",24/09/2024,07/10/2024
ASISTENTE EN DERECHO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,700.00",24/09/2024,07/10/2024
ASISTENTE EN COMUNICACIONES,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,700.00",24/09/2024,07/10/2024
ASISTENTE DE OCI,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,800.00",24/09/2024,07/10/2024
ASISTENTE TÉCNICO EN SANEAMIENTO DE PREDIOS,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,800.00",24/09/2024,07/10/2024
ASISTENTE LEGAL,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,800.00",24/09/2024,07/10/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",24/09/2024,07/10/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,700.00",24/09/2024,07/10/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,600.00",24/09/2024,07/10/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,800.00",24/09/2024,07/10/2024
ASISTENTE ADMINISTRATIVO II,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,700.00",24/09/2024,07/10/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,700.00",24/09/2024,07/10/2024
ARQUITECTO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,700.00",24/09/2024,07/10/2024
ADMINISTRADOR(A) DE TERMINALES,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",24/09/2024,07/10/2024
ABOGADO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",24/09/2024,07/10/2024
SUPERVISOR DE TRATAMIENTO Y OPERACIÓN DE DISPOSICIÓN FINAL,MUNICIPALIDAD PROVINCIAL DE AZANGARO,PUNO - AZANGARO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,700.00",24/09/2024,07/10/2024
TECNOLOGO MEDICO,DIRECCION REGIONAL DE SALUD PUNO,PUNO - PUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 5,500.00",23/09/2024,04/10/2024
TECNICO ADMNISTRATIVO I,UNIDAD DE GESTION EDUCATIVA LOCAL DE YUNGUYO,PUNO - YUNGUYO,276-7,1,"S/. 1,026.00",23/09/2024,04/10/2024
PROFESIONAL I PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,MINISTERIO DE EDUCACION UNIDAD DE GESTION EDUCATIVA SAN ROMAN,PUNO - JULIACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-047,1,"S/. 2,914.19",18/09/2024,01/10/2024
EJECUTIVO -SIFN PUNO (SEGUNDA CONVOCATORIA),SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,PUNO - PUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-179,1,"S/. 8,000.00",18/09/2024,01/10/2024
ESPECIALISTA ADMINSITRATIVO III - DIRECTOR DEL SISTEMA ADMINISTRATIVO DE LOGISTICA Y CONTROL PATRIMONIA,MUNICIPALIDAD DISTRITAL OLLACHEA,PUNO - OLLACHEA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 3,500.00",18/09/2024,01/10/2024
ESPECIALISTA I – OFICINA DE PLANEAMIENTO URBANO Y DEMARCACIÓN TERRITORIAL,MUNICIPALIDAD DISTRITAL OLLACHEA,PUNO - OLLACHEA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,800.00",18/09/2024,01/10/2024
SECRETARIA I (DESPACHO DE ALCALDIA),MUNICIPALIDAD DISTRITAL OLLACHEA,PUNO - OLLACHEA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,300.00",18/09/2024,01/10/2024
EDUCADOR(A) MUSICAL DE LA INICIATIVA PEDAGÓGICA ORQUESTANDO,MINISTERIO DE EDUCACION UNIDAD DE GESTION EDUCATIVA SAN ROMAN,PUNO - JULIACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-046,1,"S/. 2,314.00",17/09/2024,30/09/2024
ESPECIALISTA EN ABASTECIMIENTOS Y CONTRACIONES,UNIDAD DE GESTION EDUCATIVA LOCAL DE YUNGUYO,PUNO - YUNGUYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,1,"S/. 2,600.00",17/09/2024,30/09/2024
SECRETARIO DE SALA,PODER JUDICIAL,PUNO - JULIACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-021,1,"S/. 3,722.00",16/09/2024,27/09/2024
TECNICO ADMINISTRATIVO,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,1,"S/. 1,042.50",16/09/2024,27/09/2024
MEDICO ESPECIALISTA GASTROENTEROLOGO / NEUMOLOGO,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,1,"S/. 6,624.00",16/09/2024,27/09/2024
ASISTENCIAL /DEPARTAMENTO DE PEDIATRIA,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-1,1,"S/. 6,624.00",16/09/2024,27/09/2024
TECNICO SANITARIO AMBIENTAL (BACHILLER EN ING ELECTRONICA / TEC ELECTRONICO),HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,1,"S/. 2,755.00",16/09/2024,27/09/2024
TECNICO ESPECIALIZADO EN LABORATORIO CLINICO,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,1,"S/. 2,755.00",16/09/2024,27/09/2024
TECNICO EN ENFERMERIA,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,4,"S/. 2,755.00",16/09/2024,27/09/2024
TECNICO ASISTENCIAL (CONFECCIONTECTIL/COSTURERIA),HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,1,"S/. 2,755.00",16/09/2024,27/09/2024
TECNICO ASISTENCIAL,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,1,"S/. 2,755.00",16/09/2024,27/09/2024
TECNICO ADMINISTRATIVO,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,2,"S/. 1,042.50",16/09/2024,27/09/2024
BIOLOGO CON ESPECIALIDAD EN LABORATORIO CLINICO,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,1,"S/. 5,300.00",16/09/2024,27/09/2024
ASISTENTE ADMINISTRATIVO (ING ECONOMISTA),HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,1,"S/. 1,064.50",16/09/2024,27/09/2024
ASISTENCIAL MEDICO ESPECIALISTA NEFROLOGIA/REUMATOLOGIA,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,1,"S/. 6,624.00",16/09/2024,27/09/2024
ASISTENCIAL ENFERMERA ESPECIALISTA EN SALUD PUBLICA,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,1,"S/. 5,300.00",16/09/2024,27/09/2024
ASISTENCIAL ENFERMERA CON ESPECIALIDAD PEDIATRIA / NEONATOLOGIA,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,2,"S/. 5,300.00",16/09/2024,27/09/2024
AISTENCIAL ENFERMERA CON ESPECIALIDAD CENTRO QUIRURGICO,HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PUNO - PUNO,276-01,2,"S/. 5,300.00",16/09/2024,27/09/2024
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) PROFESIONAL DOCENTE PARA LA ENSEÑANZA DE LA ASIGNATURA DE INGLÉS PARA EL COLEGIO DE ALTO RENDIMIENTO DE LA REGIÓN PUNO - PLAZO DETERMINADO (000403),MINISTERIO DE EDUCACION,PUNO - CHUCUITO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-729,1,"S/. 4,500.00",16/09/2024,27/09/2024
CONTRATACIÓN ADMINISTRATIVA DE SERVICIO DE UN(A) DOCENTE PARA LA ENSEÑANZA DE ASIGNATURA DE TEORÍA DEL CONOCIMIENTO PARA EL COLEGIO DE ALTO RENDIMIENTO DE REGIÓN PUNO - PLAZO DETERMINADO (005531),MINISTERIO DE EDUCACION,PUNO - CHUCUITO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,S/. 003.00,16/09/2024,27/09/2024
OPERADOR DE MAQUINARIA AGRICOLA,MUNICIPALIDAD DISTRITAL DE SAMAN,PUNO - SAMAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,3,"S/. 2,000.00",16/09/2024,27/09/2024
LIMPIEZA PUBLICA,MUNICIPALIDAD DISTRITAL DE SAMAN,PUNO - SAMAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,3,"S/. 1,500.00",16/09/2024,27/09/2024
GUARDIANIA,MUNICIPALIDAD DISTRITAL DE SAMAN,PUNO - SAMAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,3,"S/. 1,500.00",16/09/2024,27/09/2024
ASISTENTE ADMINISTRATIVO DE DEMUNA Y OMAPED,MUNICIPALIDAD DISTRITAL DE SAMAN,PUNO - SAMAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,200.00",16/09/2024,27/09/2024
"APOYO EN SEGURIDAD, RECAUDACION Y COBRANZA",MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,2,"S/. 1,200.00",13/09/2024,26/09/2024
APOYO ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,400.00",13/09/2024,26/09/2024
CONDUCTOR DE VEHICULO,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,7,"S/. 1,600.00",13/09/2024,26/09/2024
COTIZADOR DE BIENES,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,000.00",13/09/2024,26/09/2024
COTIZADOR DE SERVICIOS,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,000.00",13/09/2024,26/09/2024
"ESPECIALISTA EN ESTRUCTURA, COSTOS Y PRESUPUESTOS",MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,10,"S/. 2,900.00",13/09/2024,26/09/2024
FACILITADOR DE INFORMACION Y ORIENTACION TURISTICA,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,400.00",13/09/2024,26/09/2024
FOCALIZADORES Y EMPADRONADORES DE CAMPO,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,2,"S/. 1,400.00",13/09/2024,26/09/2024
FORMULADOR DE PLANES DE NEGOCIO,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,400.00",13/09/2024,26/09/2024
OPERADOR DE JARDINERIA,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,4,"S/. 1,400.00",13/09/2024,26/09/2024
OPERADOR DE MANTENIMIENTO PUBLICO,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,8,"S/. 1,400.00",13/09/2024,26/09/2024
OPERADOR DE SEGURIDAD VIAL,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,10,"S/. 1,400.00",13/09/2024,26/09/2024
OPERADOR EN CUSTODIO,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,7,"S/. 1,300.00",13/09/2024,26/09/2024
OPERADOR EN SEGURIDAD CIUDADANA,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,15,"S/. 1,400.00",13/09/2024,26/09/2024
OPERADOR MUNICIPAL,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,5,"S/. 1,400.00",13/09/2024,26/09/2024
OPERADOR SANITARIO,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,800.00",13/09/2024,26/09/2024
RESPONSABLE DE PROGRAMACION MULTIANUAL DE INVERSIONES,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,800.00",13/09/2024,26/09/2024
SUBGERENTE DE LOGISTICA Y PATRIMONIO,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,000.00",13/09/2024,26/09/2024
TECNICO EN CAMARAS,MUNICIPALIDAD PROVINCIAL CHUCUITO,PUNO - JULI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,400.00",13/09/2024,26/09/2024
