position,institution,location,num_conv,n_vac,payment,begin_date,end_date
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE HUANCABAMBA,PASCO - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,1,"S/. 1,150.00",19/09/2024,02/10/2024
"ESPECIALISTA ADMINISTRATIVO I – ULE, SISFOH",MUNICIPALIDAD DISTRITAL DE TAPUC,PASCO - TAPUC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,200.00",19/09/2024,02/10/2024
CONTRATACIÓN DE ESPECIALISTA DE SEGURIDAD CIUDADANA Y GESTION DE RIESGOS Y DESASTRES,MUNICIPALIDAD DISTRITAL DE TAPUC,PASCO - TAPUC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,400.00",19/09/2024,02/10/2024
TECNICO ADMINISTRATIVO EN GESTION INSTITUCIONAL,UNIDAD DE GESTION EDUCATIVA OXAPAMPA,PASCO - OXAPAMPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-004,1,"S/. 1,700.00",18/09/2024,01/10/2024
JEFE DE LA UNIDAD DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE POZUZO,PASCO - POZUZO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,150.00",18/09/2024,01/10/2024
SECRETARIA II (SECRETARIA DE DIRECCIÓN),UNIDAD DE GESTION EDUCATIVA OXAPAMPA,PASCO - OXAPAMPA,276-003,1,"S/. 2,500.00",18/09/2024,01/10/2024
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE CUIDADO DIURNO,PROGRAMA NACIONAL CUNA MAS,PASCO - CHAUPIMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1116,1,"S/. 2,614.19",18/09/2024,01/10/2024
TECNICO ADMINISTRATIVO EN GESTION PEDAGOGICA,UNIDAD DE GESTION EDUCATIVA OXAPAMPA,PASCO - OXAPAMPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,700.00",18/09/2024,01/10/2024
POLICIA DE MUNICIPAL,MUNICIPALIDAD DISTRITAL DE POZUZO,PASCO - POZUZO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,550.00",18/09/2024,01/10/2024
ASISTENTE DE ASESORIA LEGAL,UNIDAD DE GESTION EDUCATIVA OXAPAMPA,PASCO - OXAPAMPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,700.00",18/09/2024,01/10/2024
BIENESTAR SOCIAL,UNIDAD DE GESTION EDUCATIVA OXAPAMPA,PASCO - OXAPAMPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",18/09/2024,01/10/2024
INTEGRADOR CONTABLE,UNIDAD DE GESTION EDUCATIVA OXAPAMPA,PASCO - OXAPAMPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",18/09/2024,01/10/2024
TRABAJADOR DE SERVICIO I (PERSONAL DE SERVICIO),UNIDAD DE GESTION EDUCATIVA OXAPAMPA,PASCO - OXAPAMPA,276-003,1,"S/. 2,300.00",18/09/2024,01/10/2024
