position,institution,location,num_conv,n_vac,payment,begin_date,end_date
ASISTENTE ADMINISTRATIVO PARA LA GERENCIA MUNICIPAL,MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",30/09/2024,14/10/2024
ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE CATASTRO Y CIRCULACIÓN VIAL,MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 2,500.00",30/09/2024,14/10/2024
ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE FISCALIZACIÓN,MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",30/09/2024,14/10/2024
ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE RENTAS,MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",30/09/2024,14/10/2024
ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE RECURSOS HUMANOS,MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 2,500.00",30/09/2024,14/10/2024
ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE LOGÍSTICA,MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 2,500.00",30/09/2024,14/10/2024
ASISTENTE DE PROCESOS ADMINISTRATIVOS DISCIPLINARIOS,MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",30/09/2024,14/10/2024
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,800.00",27/09/2024,11/10/2024
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
AUXILIAR ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
AUXILIAR ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
AUXILIAR ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
AUXILIAR COACTIVO,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,900.00",27/09/2024,11/10/2024
CHOFER I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,2,"S/. 1,700.00",27/09/2024,11/10/2024
COORDINADOR DE CONTROL MUNICIPAL,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",27/09/2024,11/10/2024
COORDINADOR DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,000.00",27/09/2024,11/10/2024
COORDINADOR DE TECNOLOGÍAS DE LA INFORMACIÓN,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,300.00",27/09/2024,11/10/2024
"COORDINADOR DE TRÁNSITO, VIABILIDAD Y TRANSPORTE PUBLICO",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,000.00",27/09/2024,11/10/2024
FISCALIZADOR MUNICIPAL,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
FISCALIZADOR TRIBUTARIO,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,300.00",27/09/2024,11/10/2024
SECRETARIO (A),MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
ABOGADO/A,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-262,1,"S/. 4,000.00",27/09/2024,11/10/2024
ADMINISTRADOR/A,CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,1,"S/. 7,800.00",27/09/2024,11/10/2024
ASISTENTE DE CUSTODIA Y GRABACIÓN,CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,2,"S/. 4,000.00",27/09/2024,11/10/2024
ASISTENTE EN COMUNICACIONES,CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,1,"S/. 4,000.00",27/09/2024,11/10/2024
AUXILIAR ADMINISTRATIVO,CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-037,1,"S/. 2,212.00",27/09/2024,11/10/2024
ESPECIALISTA JUDICIAL,CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,8,"S/. 4,750.00",27/09/2024,11/10/2024
TRABAJADOR DE SERVICIO III,UNIDAD DE GESTION EDUCATIVA LOCAL DE TALARA,PIURA - PARIÑAS,276-026,1,S/. 786.00,27/09/2024,11/10/2024
PERSONAL DE SEGURIDAD,CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,6,"S/. 1,950.00",27/09/2024,11/10/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA,CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,14,"S/. 4,750.00",27/09/2024,11/10/2024
DEFENSOR PÚBLICO DE DEFENSA DE VICTIMAS PARA EL MÓDULO DE FLAGRANCIA DELICTIVA DE LA DIRECCION GENERAL DE DEFENSA PUBLICA Y ACCESO A LA JUSTICIA (SULLANA),MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-844,1,"S/. 7,114.19",26/09/2024,10/10/2024
OPERADOR NEXUS,UNIDAD DE GESTION EDUCATIVA LOCAL DE TALARA,PIURA - PARIÑAS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-025,1,"S/. 1,914.19",26/09/2024,10/10/2024
UN/A (01) TRABAJADOR/A SOCIAL CEM COMISARIA SUYO -PIURA,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,PIURA - SUYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-496,1,"S/. 4,000.00",20/09/2024,03/10/2024
ESPECIALISTA DE LA UNIDAD TERRITORIAL DE PIURA,FONDO DE SALUD PARA LA POLICIA NACIONAL,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-44,1,"S/. 9,000.00",20/09/2024,03/10/2024
TÉCNICO III,DEFENSORIA DEL PUEBLO,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-64,1,"S/. 2,800.00",19/09/2024,02/10/2024
ESPECIALISTA EN RECURSOS HUMANOS,UNIDAD DE GESTION EDUCATIVA LOCAL DE AYABACA,PIURA - AYABACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 3,500.00",19/09/2024,02/10/2024
TECNICO JUDICIAL (SUPLENCIA),CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,728-002,1,"S/. 4,710.00",18/09/2024,01/10/2024
TECNICO JUDICIAL (SUPLENCIA),CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,728-001,1,"S/. 4,710.00",18/09/2024,01/10/2024
CHOFER PARA VEHICULO MOTOFURGON,MUNICIPALIDAD PROVINCIAL DE MORROPON - C HULUCANAS,PIURA - CHULUCANAS,728-6,1,"S/. 1,400.00",17/09/2024,30/09/2024
COLABORADORES PARA EL MANTENIMIENTO Y ACONDICIONAMIENTO DE TODAS LAS ÁREAS VERDES DE LA CIUDAD,MUNICIPALIDAD PROVINCIAL DE MORROPON - C HULUCANAS,PIURA - CHULUCANAS,728-6,20,"S/. 1,100.00",17/09/2024,30/09/2024
RESPONSABLE DE LA OFICINA DE ENLACE DE TALARA,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL - OEFA,PIURA - PARIÑAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-131,1,"S/. 10,000.00",17/09/2024,30/09/2024
ESPECIALISTA REGIONAL EN HIDROCARBUROS - PIURA,ORGANISMO SUPERVISOR DE LA INVERSION EN ENERGIA Y MINERIA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-127,1,"S/. 11,000.00",17/09/2024,30/09/2024
