position,institution,location,num_conv,n_vac,payment,begin_date,end_date
ANALISTA DE ADMINISTRACIÓN DE PERSONAL,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-07,1,"S/. 1,500.00",19/09/2024,02/10/2024
ANALISTA DE INFRACCIONES DE TRÁNSITO Y MULTAS ADMINISTRATIVAS,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-15,1,"S/. 1,500.00",19/09/2024,02/10/2024
GESTOR DE COBRANZAS,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-14,1,"S/. 1,200.00",19/09/2024,02/10/2024
AUXILIAR DE MANTEMINIETO Y ASEO EN GENERAL,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-08,1,"S/. 1,025.00",19/09/2024,02/10/2024
ANALISTA DE OPERACIONES,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-09,1,"S/. 1,500.00",19/09/2024,02/10/2024
ANALISTA DE REGISTRO Y FISCALIZACIÓN,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-10,1,"S/. 1,500.00",19/09/2024,02/10/2024
ANALISTA RESOLUTOR,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-13,2,"S/. 1,500.00",19/09/2024,02/10/2024
INGENIERO ESPECIALISTA EN HERRAMIENTAS DIGITALES PARA EXPORTADORES.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - INDETERMINADO-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
ESPECIALISTA EN PRESUPUESTO PÚBLICO.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
ESPECIALISTA EN TÉCNICAS MOLECULARES.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
ESPECIALISTA PARA LABORATORIO Y TALLERES.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
ESPECIALISTA PARA LABORATORIO DE MICROBIOLOGÍA Y PARASITOLOGÍA.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
INGENIERO ESPECIALISTA EN FORMULACIÓN DE INVERSIÓN PÚBLICA.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 5,000.00",18/09/2024,01/10/2024
INGENIERO ESPECIALISTA EN INFRAESTRUCTURA DE TECNOLOGÍAS DE LA INFORMACIÓN.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
"INGENIERO ESPECIALISTA EN MANTENIMIENTO, INSTALACIÓN, CONFIGURACIÓN, REPARACIÓN DE EQUIPOS INFORMÁTICOS, CABLEADO DE REDES Y FIBRA ÓPTICA.",UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
INGENIERO ESPECIALISTA EN SOPORTE TÉCNICO.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
"INGENIERO ESPECIALISTA EN EL MANEJO DE EQUIPOS DE LOS LABORATORIOS DE ELECTRICIDAD, MAQUINAS ELÉCTRICAS, HIDRÁULICA Y NEUMÁTICA.",UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
INGENIERO ESPECIALISTA PARA EL LABORATORIO DE ENSAYO DE MATERIALES Y ESTRUCTURAS.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
"INGENIERO ESPECIALISTA EN EL MANEJO DE EQUIPOS DEL LABORATORIO DE PROCESOS INDUSTRIALES, ELECTRÓNICA INDUSTRIAL, MECATRÓNICA, ROBÓTICA Y AUTOMATIZACIÓN INDUSTRIAL.",UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
OPERADOR DE LA PLANTA DE RESIDUOS SÓLIDOS ORGÁNICOS,MUNICIPALIDAD DISTRITAL DE SAN JOSE,LAMBAYEQUE - SAN JOSE,728-003,2,"S/. 1,200.00",13/09/2024,26/09/2024
CONDUCTOR DE CAMIONETA,MUNICIPALIDAD DISTRITAL DE SAN JOSE,LAMBAYEQUE - SAN JOSE,728-003,1,"S/. 1,700.00",13/09/2024,26/09/2024
PERSONAL DE LIMPIEZA,MUNICIPALIDAD DISTRITAL DE SAN JOSE,LAMBAYEQUE - SAN JOSE,728-003,6,"S/. 1,030.00",13/09/2024,26/09/2024
SERENO MUNICIPAL - CONDUCTOR,MUNICIPALIDAD DISTRITAL DE SAN JOSE,LAMBAYEQUE - SAN JOSE,728-003,1,"S/. 1,800.00",13/09/2024,26/09/2024
SERENOS MUNICIPALES,MUNICIPALIDAD DISTRITAL DE SAN JOSE,LAMBAYEQUE - SAN JOSE,728-003,5,"S/. 1,300.00",13/09/2024,26/09/2024
SUPERVISOR DE SERVICIOS PÚBLICOS,MUNICIPALIDAD DISTRITAL DE SAN JOSE,LAMBAYEQUE - SAN JOSE,728-003,1,"S/. 2,500.00",13/09/2024,26/09/2024
OPERARIO DE MAQUINARIA PESADA - CARGADOR FRONTAL,MUNICIPALIDAD DISTRITAL DE SAN JOSE,LAMBAYEQUE - SAN JOSE,728-003,1,"S/. 2,200.00",13/09/2024,26/09/2024
ASISTENTE EN REGISTRO,SERVICIO DE ADMINISTRACION TRIBUTARIA DE JOSE LEONARDO ORTIZ,LAMBAYEQUE - JOSE LEONARDO ORTIZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,500.00",13/09/2024,26/09/2024
AUXILIAR ADMINISTRATIVO,SERVICIO DE ADMINISTRACION TRIBUTARIA DE JOSE LEONARDO ORTIZ,LAMBAYEQUE - JOSE LEONARDO ORTIZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,500.00",13/09/2024,26/09/2024
CAJERO,INSTITUTO NACIONAL PENITENCIARIO,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-013,1,"S/. 1,914.19",13/09/2024,26/09/2024
ASISTENTE EN ATENCIÓN Y ORIENTACIÓN AL PÚBLICO,SERVICIO DE ADMINISTRACION TRIBUTARIA DE JOSE LEONARDO ORTIZ,LAMBAYEQUE - JOSE LEONARDO ORTIZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,300.00",13/09/2024,26/09/2024
TÉCNICO ADMINISTRATIVO,SERVICIO DE ADMINISTRACION TRIBUTARIA DE JOSE LEONARDO ORTIZ,LAMBAYEQUE - JOSE LEONARDO ORTIZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,400.00",13/09/2024,26/09/2024
RESOLUTOR JURÍDICO,SERVICIO DE ADMINISTRACION TRIBUTARIA DE JOSE LEONARDO ORTIZ,LAMBAYEQUE - JOSE LEONARDO ORTIZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,800.00",13/09/2024,26/09/2024
NOTIFICADOR(A),SERVICIO DE ADMINISTRACION TRIBUTARIA DE JOSE LEONARDO ORTIZ,LAMBAYEQUE - JOSE LEONARDO ORTIZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,200.00",13/09/2024,26/09/2024
DIGITADOR(A),SERVICIO DE ADMINISTRACION TRIBUTARIA DE JOSE LEONARDO ORTIZ,LAMBAYEQUE - JOSE LEONARDO ORTIZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,300.00",13/09/2024,26/09/2024
CAJERO(A),SERVICIO DE ADMINISTRACION TRIBUTARIA DE JOSE LEONARDO ORTIZ,LAMBAYEQUE - JOSE LEONARDO ORTIZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,500.00",13/09/2024,26/09/2024
ABOGADO(A),UGEL LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0007,1,"S/. 3,114.19",12/09/2024,25/09/2024
COORDINADOR(A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,UGEL LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-25,1,"S/. 1,464.19",12/09/2024,25/09/2024
ABOGADO(A),UGEL LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0006,1,"S/. 3,114.19",12/09/2024,25/09/2024
