position,institution,location,num_conv,n_vac,payment,begin_date,end_date
SECRETARIO,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-56,1,"S/. 1,750.00",27/09/2024,11/10/2024
DEFENSOR PÚBLICO EN EL NUEVO CÓDIGO PROCESAL PENAL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LAMBAYEQUE - FERREÑAFE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-853,1,"S/. 7,114.19",26/09/2024,10/10/2024
AUXILIAR COACTIVO,MUNICIPALIDAD DISTRITAL DE REQUE,LAMBAYEQUE - REQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,400.00",26/09/2024,10/10/2024
AUXILIAR ADMINISTRATIVO,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LAMBAYEQUE - SAÑA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-859,1,"S/. 2,114.19",26/09/2024,10/10/2024
UN (01) JEFE (A) ZONAL DE LA UNIDAD TERRITORIAL LAMBAYEQUE,PROGRAMA NACIONAL PARA LA EMPLEABILIDAD,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-017,1,"S/. 5,500.00",25/09/2024,09/10/2024
ESPECIALISTA DE CONVIVENCIA ESCOLAR,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-36,1,"S/. 3,614.19",25/09/2024,09/10/2024
ANALISTA EN ABASTECIMIENTO,ZONA REGISTRAL N II - SEDE CHICLAYO,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,500.00",25/09/2024,09/10/2024
ESPECIALISTA DE LA UNIDAD TERRITORIAL DE LAMBAYEQUE,FONDO DE SALUD PARA LA POLICIA NACIONAL,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-53,1,"S/. 9,000.00",20/09/2024,03/10/2024
TÉCNICO CAJERO,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-06,2,"S/. 1,100.00",19/09/2024,02/10/2024
TÉCNICO DE REGISTRO Y FISCALIZACIÓN,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-11,1,"S/. 1,500.00",19/09/2024,02/10/2024
ENFERMERO(A) ESPECIALISTA EN PEDIATRIA,GOBIERNO REGIONAL LAMBAYEQUE HOSPITAL REGIONAL DOCENTE LAS MERCEDES,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - INDETERMINADO-8,1,"S/. 3,600.00",19/09/2024,02/10/2024
MEDICO(A) ESPECIALISTA EN RADIOLOGIA,GOBIERNO REGIONAL LAMBAYEQUE HOSPITAL REGIONAL DOCENTE LAS MERCEDES,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - INDETERMINADO-8,1,"S/. 7,300.00",19/09/2024,02/10/2024
ANALISTA CONTABLE,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-05,1,"S/. 1,500.00",19/09/2024,02/10/2024
ANALISTA DE ADMINISTRACIÓN,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-04,1,"S/. 1,500.00",19/09/2024,02/10/2024
ANALISTA DE ADMINISTRACIÓN DE PERSONAL,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-07,1,"S/. 1,500.00",19/09/2024,02/10/2024
ANALISTA DE INFRACCIONES DE TRÁNSITO Y MULTAS ADMINISTRATIVAS,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-15,1,"S/. 1,500.00",19/09/2024,02/10/2024
ANALISTA DE OPERACIONES,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-09,1,"S/. 1,500.00",19/09/2024,02/10/2024
ANALISTA DE REGISTRO Y FISCALIZACIÓN,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-10,1,"S/. 1,500.00",19/09/2024,02/10/2024
ANALISTA RESOLUTOR,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-13,2,"S/. 1,500.00",19/09/2024,02/10/2024
AUXILIAR DE MANTEMINIETO Y ASEO EN GENERAL,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-08,1,"S/. 1,025.00",19/09/2024,02/10/2024
GESTOR DE COBRANZAS,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-14,1,"S/. 1,200.00",19/09/2024,02/10/2024
REGISTRADOR,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-12,2,"S/. 1,200.00",19/09/2024,02/10/2024
RECAUDADOR DE CARTERA NO TRIBUTRIA,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-16,3,"S/. 1,025.00",19/09/2024,02/10/2024
PROFESIONAL EN SEGURIDAD DE LA INFORMACIÓN,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-02,1,"S/. 2,000.00",19/09/2024,02/10/2024
"PROFESIONAL EN PROYECTOS, ORGANIZACIÓN Y MÉTODOS",SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-01,1,"S/. 2,700.00",19/09/2024,02/10/2024
JEFE DEL ÁREA DE REDES COMUNICACIONES Y NUEVAS TECNOLOGÍAS,SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,LAMBAYEQUE - CHICLAYO,728-03,1,"S/. 2,700.00",19/09/2024,02/10/2024
INGENIERO ESPECIALISTA EN SOPORTE TÉCNICO.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
"INGENIERO ESPECIALISTA EN MANTENIMIENTO, INSTALACIÓN, CONFIGURACIÓN, REPARACIÓN DE EQUIPOS INFORMÁTICOS, CABLEADO DE REDES Y FIBRA ÓPTICA.",UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
ESPECIALISTA PARA LABORATORIO Y TALLERES.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
INGENIERO ESPECIALISTA EN INFRAESTRUCTURA DE TECNOLOGÍAS DE LA INFORMACIÓN.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
INGENIERO ESPECIALISTA PARA EL LABORATORIO DE ENSAYO DE MATERIALES Y ESTRUCTURAS.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
ESPECIALISTA PARA LABORATORIO DE MICROBIOLOGÍA Y PARASITOLOGÍA.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
INGENIERO ESPECIALISTA EN FORMULACIÓN DE INVERSIÓN PÚBLICA.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 5,000.00",18/09/2024,01/10/2024
INGENIERO ESPECIALISTA EN HERRAMIENTAS DIGITALES PARA EXPORTADORES.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - INDETERMINADO-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
ESPECIALISTA EN PRESUPUESTO PÚBLICO.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
ESPECIALISTA EN TÉCNICAS MOLECULARES.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
"INGENIERO ESPECIALISTA EN EL MANEJO DE EQUIPOS DE LOS LABORATORIOS DE ELECTRICIDAD, MAQUINAS ELÉCTRICAS, HIDRÁULICA Y NEUMÁTICA.",UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
"INGENIERO ESPECIALISTA EN EL MANEJO DE EQUIPOS DEL LABORATORIO DE PROCESOS INDUSTRIALES, ELECTRÓNICA INDUSTRIAL, MECATRÓNICA, ROBÓTICA Y AUTOMATIZACIÓN INDUSTRIAL.",UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,500.00",18/09/2024,01/10/2024
