position,institution,location,num_conv,n_vac,payment,begin_date,end_date
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE CUIDADO DIURNO,PROGRAMA NACIONAL CUNA MAS,TUMBES - ZARUMILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1090,1,"S/. 2,614.19",13/09/2024,26/09/2024
APOYO ADMINISTRATIVO (APLICABLE PARA PROCESOS CAS POR SUPLENCIA – TEMPORAL),MINISTERIO DE CULTURA,TUMBES - TUMBES,D.LEG 1057 - DETERMINADO (SUPLENCIA)-209,1,"S/. 1,614.19",12/09/2024,25/09/2024
COORDINADOR(A) DE INNOVACION Y SOPORTE TECNOLOGICO,UNIDAD DE GESTION EDUCATIVA LOCAL DE TUMBES,TUMBES - TUMBES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-43,1,"S/. 1,464.19",12/09/2024,25/09/2024
ASISTENTE EN SERVICIO DE EDUCACION Y CULTURA II,DIRECCION REGIONAL DE EDUCACION TUMBES,TUMBES - TUMBES,276-001,1,S/. 888.31,12/09/2024,25/09/2024
CHOFER,DIRECCION REGIONAL DE EDUCACION TUMBES,TUMBES - TUMBES,276-001,1,S/. 863.61,12/09/2024,25/09/2024
RELACIONISTA PUBLICO II,DIRECCION REGIONAL DE EDUCACION TUMBES,TUMBES - TUMBES,276-001,1,S/. 888.31,12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,TUMBES - TUMBES,728-29,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,TUMBES - TUMBES,728-29,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,TUMBES - TUMBES,728-29,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,TUMBES - ZARUMILLA,728-29,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE DE TUTORIA,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,TUMBES - ZARUMILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-252,1,"S/. 2,000.00",11/09/2024,24/09/2024
ASISTENTE ADMINISTRATIVO,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,TUMBES - ZARUMILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-251,1,"S/. 2,500.00",11/09/2024,24/09/2024
CONDUCTOR UD TUMBES,"SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS - SUTRAN",TUMBES - TUMBES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-215,1,"S/. 2,500.00",11/09/2024,24/09/2024
