position,institution,location,num_conv,n_vac,payment,begin_date,end_date
MÉDICO ESPECIALISTA RADIOLOGÍA - HOSPITAL DE POMABAMBA,DIRECCION DE RED DE SALUD CONCHUCOS NORTE,ANCASH - POMABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 9,000.00",19/09/2024,02/10/2024
QUIMICO FARMACEUTICO-C.S HUAYLLABAMBA,DIRECCION DE RED DE SALUD CONCHUCOS NORTE,ANCASH - POMABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,900.00",19/09/2024,02/10/2024
ENFERMERA/O - P.S. CHINCHOBAMBA,DIRECCION DE RED DE SALUD CONCHUCOS NORTE,ANCASH - POMABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,299.00",19/09/2024,02/10/2024
OPERADOR DE SISTEMAS,DIRECCION REGIONAL DE EDUCACION-HUARAZ,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,1,"S/. 2,114.19",18/09/2024,01/10/2024
ANALISTA EN IMPLEMENTACIÓN DEL MODELO DE INTEGRIDAD,DIRECCION REGIONAL DE EDUCACION-HUARAZ,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,1,"S/. 3,114.19",18/09/2024,01/10/2024
ESPECIALISTA EN MONITOREO Y ARTICULACIÓN TERRITORIAL,DIRECCION REGIONAL DE EDUCACION-HUARAZ,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 3,114.19",18/09/2024,01/10/2024
ESPECIALISTA EN CONTRATACIONES Y ADQUISICIONES,DIRECCION REGIONAL DE EDUCACION-HUARAZ,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,1,"S/. 3,114.19",18/09/2024,01/10/2024
ABOGADO I (ANALISTA LEGAL),DIRECCION REGIONAL DE EDUCACION-HUARAZ,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,1,"S/. 3,114.19",18/09/2024,01/10/2024
ABOGADO - SEDE CENTRAL I,DIRECCION REGIONAL DE EDUCACION-HUARAZ,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,1,"S/. 3,114.19",18/09/2024,01/10/2024
CENTRO DE SALUD LA VICTORIA,RED DE SALUD PACIFICO SUR,ANCASH - HUARMEY,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,2,"S/. 5,314.00",17/09/2024,30/09/2024
CENTRO DE SALUD QUILLO,RED DE SALUD PACIFICO SUR,ANCASH - QUILLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 3,014.19",17/09/2024,30/09/2024
PUESTO DE SALUD PUERTO DE HUARMEY,RED DE SALUD PACIFICO SUR,ANCASH - HUARMEY,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 5,314.00",17/09/2024,30/09/2024
PUESTO DE SALUD HUANCHUY,RED DE SALUD PACIFICO SUR,ANCASH - BUENA VISTA ALTA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 1,869.19",17/09/2024,30/09/2024
CENTRO DE SALUD MENTAL COMUNITARIO DE CASMA,RED DE SALUD PACIFICO SUR,ANCASH - CASMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 2,785.00",17/09/2024,30/09/2024
CENTRO DE SALUD MENTAL COMUNITARIO DE CASMA,RED DE SALUD PACIFICO SUR,ANCASH - CASMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 2,154.19",17/09/2024,30/09/2024
PUESTO DE SALUD VILLA HERMOZA,RED DE SALUD PACIFICO SUR,ANCASH - CASMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 5,314.00",17/09/2024,30/09/2024
HOSPITAL DE APOYO HUARMEY,RED DE SALUD PACIFICO SUR,ANCASH - HUARMEY,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 5,314.00",17/09/2024,30/09/2024
CENTRO DE SALUD NEPEÑA,RED DE SALUD PACIFICO SUR,ANCASH - NEPEÑA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 5,314.00",17/09/2024,30/09/2024
PUESTO DE SALUD JIMBE,RED DE SALUD PACIFICO SUR,ANCASH - CACERES DEL PERU,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 5,314.00",17/09/2024,30/09/2024
TECNICO EN ENFERMERIA,HOSPITAL REGIONAL ELEAZAR GUZMAN BARRON,ANCASH - NUEVO CHIMBOTE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,2,"S/. 1,914.19",16/09/2024,27/09/2024
TECNICO ASISTENCIAL,HOSPITAL REGIONAL ELEAZAR GUZMAN BARRON,ANCASH - NUEVO CHIMBOTE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 1,914.19",16/09/2024,27/09/2024
JEFE DEL AREA DE SANCION,MUNICIPALIDAD PROVINCIAL DE HUARAZ,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 3,000.00",13/09/2024,26/09/2024
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,ANCASH - CHIMBOTE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1076,1,"S/. 3,014.19",13/09/2024,26/09/2024
DIRECTOR DEL CENTRO CULTURAL DE HUARAZ LMA,MUNICIPALIDAD PROVINCIAL DE HUARAZ,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 4,000.00",13/09/2024,26/09/2024
ABOGADO (A) JEFE DEL AREA LEGAL,MUNICIPALIDAD PROVINCIAL DE HUARAZ,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,1,"S/. 3,000.00",13/09/2024,26/09/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (SUPLENCIA)-050,1,"S/. 3,850.00",13/09/2024,26/09/2024
ABOGADO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARAZ,728-25,1,"S/. 6,051.11",12/09/2024,25/09/2024
ESPECIALISTA ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARAZ,728-25,1,"S/. 4,751.11",12/09/2024,25/09/2024
ESPECIALISTA ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARAZ,728-25,1,"S/. 4,751.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARAZ,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARAZ,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARAZ,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARAZ,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARAZ,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARAZ,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARAZ,728-25,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - INDEPENDENCIA,728-25,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - AIJA,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - AIJA,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
SECRETARIA OCI,UNIDAD DE GESTION EDUCATIVA DE AIJA,ANCASH - AIJA,276-01,1,S/. 900.00,12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - LLAMELLIN,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ABOGADO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CHIQUIAN,728-25,1,"S/. 6,051.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CARHUAZ,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CARHUAZ,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SAN LUIS,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,1,"S/. 3,901.11",12/09/2024,25/09/2024
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA LOCAL DE BOLOGNESI,ANCASH - ABELARDO PARDO LEZAMETA,276-001,1,S/. 970.00,12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SAN MARCOS,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - LLAMELLIN,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ABOGADO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CHIQUIAN,728-25,1,"S/. 6,051.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CARHUAZ,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CARHUAZ,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SAN LUIS,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,1,"S/. 3,901.11",12/09/2024,25/09/2024
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA LOCAL DE BOLOGNESI,ANCASH - ABELARDO PARDO LEZAMETA,276-001,1,S/. 970.00,12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SAN MARCOS,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - LLAMELLIN,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ABOGADO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CHIQUIAN,728-25,1,"S/. 6,051.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CARHUAZ,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CARHUAZ,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SAN LUIS,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,1,"S/. 3,901.11",12/09/2024,25/09/2024
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA LOCAL DE BOLOGNESI,ANCASH - ABELARDO PARDO LEZAMETA,276-001,1,S/. 970.00,12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SAN MARCOS,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - LLAMELLIN,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ABOGADO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CHIQUIAN,728-25,1,"S/. 6,051.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CARHUAZ,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - CARHUAZ,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SAN LUIS,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUARI,728-25,1,"S/. 3,901.11",12/09/2024,25/09/2024
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA LOCAL DE BOLOGNESI,ANCASH - ABELARDO PARDO LEZAMETA,276-001,1,S/. 970.00,12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SAN MARCOS,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SAN MARCOS,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUAYLAS,728-25,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - HUAYLAS,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - POMABAMBA,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - POMABAMBA,728-25,1,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - RECUAY,728-25,2,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - RECUAY,728-25,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SANTA,728-24,9,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SANTA,728-24,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SANTA,728-24,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SANTA,728-24,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SANTA,728-24,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SANTA,728-24,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SANTA,728-24,3,"S/. 3,901.11",12/09/2024,25/09/2024
ABOGADO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SANTA,728-24,1,"S/. 6,051.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - SIHUAS,728-25,3,"S/. 4,672.11",12/09/2024,25/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - YUNGAY,728-25,1,"S/. 3,901.11",12/09/2024,25/09/2024
ASISTENTE EN FUNCION FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,ANCASH - YUNGAY,728-25,1,"S/. 4,672.00",12/09/2024,25/09/2024
NOTIFICADOR/A,PODER JUDICIAL,ANCASH - HUAYLAS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-049,1,"S/. 3,040.00",11/09/2024,24/09/2024
