job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,unique_id,ubication,day_scrapper,ubication_region,ubication_dist
https://estadisticaredhvca.wixsite.com/website,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-002,1200.0,27/09/2024,11/10/2024,06 MESES DE EXPERIENCIA,SECUNDARIA COMPLETA,-,"CONOCIMIENTOS EN BIOSEGURIDAD, PRIMEROS AUXILIOS, SEGURIDAD PATRIMONIAL","CAPACIDAD ANALITICA Y ORGANIZATIVA, CAPACIDAD DE INTERRELACIONARSE A CUALQUIER NIVEL, COMPROMISO INSTITUCIONAL BUSCANDO LA EXCELENCIA, ETICA Y VALORES: SOLIDARIDAD Y HONRADEZ",TRABAJADOR DE SERVICIO,Unidad Ejecutora 406 Red De Salud Huancavelica,68543b50-a893-5d59-9c30-5c530830e1df,HUANCAVELICA - HUANCAVELICA,10-10-2024,HUANCAVELICA , HUANCAVELICA
https://estadisticaredhvca.wixsite.com/website,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-002,3500.0,27/09/2024,11/10/2024,01 AÑO DE EXPERIENCIA INCLUYE SERUMS,TITULO UNIVERSITARIO DE PSICOLOGO - DIPLOMA DE COLEGIATURA - CONSTANCIA DE HABILIDAD PROFESIONAL,-,TEMAS REFERENTES AL PERFIL PROFESIONAL,"CAPACIDAD ANALITICA Y ORGANIZATIVA, CAPACIDAD DE INTERRELACIONARSE A CUALQUIER NIVEL, COMPROMISO INSTITUCIONAL BUSCANDO LA EXCELENCIA, ETICA Y VALORES: SOLIDARIDAD Y HONRADEZ",PSICOLOGO,Unidad Ejecutora 406 Red De Salud Huancavelica,57aa2081-f063-5384-87da-71cb8e76a6ca,HUANCAVELICA - HUANCAVELICA,10-10-2024,HUANCAVELICA , HUANCAVELICA
https://estadisticaredhvca.wixsite.com/website,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-002,2900.0,27/09/2024,11/10/2024,01 AÑO DE EXPERIENCIA INCLUYE SERUMS,TITULO UNIVERSITARIO DE BIOLOGO - DIPLOMA DE COLEGIATURA - CONSTANCIA DE HABILIDAD PROFESIONAL,-,CONOCIMIENTO EN LABORATORIO CLINICO; MANEJO Y LECTURA DE LAMINAS Y OTROS.,"CAPACIDAD ANALITICA Y ORGANIZATIVA, CAPACIDAD DE INTERRELACIONARSE A CUALQUIER NIVEL, COMPROMISO INSTITUCIONAL BUSCANDO LA EXCELENCIA, ETICA Y VALORES: SOLIDARIDAD Y HONRADEZ",BIOLOGO,Unidad Ejecutora 406 Red De Salud Huancavelica,a6c4468d-3165-5a1b-8ee2-73817c8cf163,HUANCAVELICA - HUANCAVELICA,10-10-2024,HUANCAVELICA , HUANCAVELICA
https://www.facebook.com/ugeltayacaja2023?locale=es_LA,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-0009,2500.0,26/09/2024,10/10/2024,EXPERIENCIA LABORAL GENERAL MÍNIMA DE DOS (2) AÑOS EN PROGRAMAS DE EDUCACIÓN Y/O PROGRAMAS PRESUPUESTALES EN EL SECTOR PÚBLICO. ¿ EXPERIENCIA LABORAL ESPECÍFICA MÍNIMA DE UN (1) AÑO EN PUESTOS VINCULADOS A LA GESTIÓN DEL RIESGO DE DESASTRES O AFINES.,"TITULADO O BACHILLER EN LAS CARRERAS PROFESIONALES DE EDUCACIÓN, ADMINISTRACIÓN, ECONOMÍA, INGENIERÍA, ARQUITECTURA O GEOGRAFÍA","TITULADO O BACHILLER EN LAS CARRERAS PROFESIONALES DE EDUCACIÓN, ADMINISTRACIÓN, ECONOMÍA, INGENIERÍA, ARQUITECTURA O GEOGRAFÍA","CONOCIMIENTO EN GESTION DE PLANES PROGRAMAS O PROYECTOS DEL SECTOR EDUCACION, CONOCIMIENTO DE LA NORMATIVIDAD Y DE LOS SISTEMAS ADMINISTRATIVOS DEL SECTOR EDUCACION","HABILIDADES O COMPETENCIAS PARA EL PUESTO COMO: TRABAJO EN EQUIPO, PROACTIVIDAD, RESPONSABILIDAD Y EMPATÍA ¿ CONOCIMIENTO EN OFIMÁTICA BÁSICA. ¿ LIDERAZGO Y ORIENTACIÓN AL LOGRO DE OBJETIVOS. ¿ ALTO SENTIDO DE RESPONSABILIDAD. ¿ CAPACIDAD PARA TRABAJAR EN EQUIPO. ¿ CAPACIDAD ANALÍTICA E INICIATIVA. ¿ HABILIDADES COMUNICACIONALES, ASERTIVIDAD/ EMPATÍA. ¿ CAPACIDAD DE MANEJO DE CONFLICTOS.",COORDINADOR LOCAL DEL PROGRAMA PRESUPUESTAL 068 - PREVAED,Unidad De Gestión Educativa Local De Tayacaja,f1df9c01-4c8b-5f3e-8a5b-fa8b7a104334,HUANCAVELICA - PAMPAS,10-10-2024,HUANCAVELICA , PAMPAS
www.agrorural.gob.pe,1,D.Leg 1057 - Determinado (Suplencia)-006,6000.0,26/09/2024,10/10/2024,"-	EXPERIENCIA MÍNIMA DE SIETE (07) AÑOS EN ENTIDADES PÚBLICAS Y/O PRIVADAS.
-	EXPERIENCIA MÍNIMA DE CINCO (05) AÑOS EN ACTIVIDADES RELACIONADAS AL PUESTO.","-	TÍTULO PROFESIONAL EN LAS RAMAS SIGUIENTES: INGENIERÍA FORESTAL, AGRONOMÍA, ZOOTECNISTA, BIÓLOGO O CARRERAS AFINES. -	COLEGIADO Y HABILITACIÓN VIGENTE.",-	CURSO Y/O DIPLOMADO EN GESTIÓN DE RECURSOS NATURALES. -	CURSOS Y/O DIPLOMADO EN GESTIÓN DE RIESGOS DE DESASTRES Y ADAPTACIÓN AL CAMBIO CLIMÁTICO -	CURSOS EN MANEJO DE CUENCAS HIDROGRÁFICAS.,"-	CONOCIMIENTO DE PROGRAMA INFORMÁTICOS (OFFICE 2010). -	CONOCIMIENTO EN EL DISEÑO, IMPLEMENTACIÓN Y MONITOREO DE PROGRAMAS PRESUPUESTALES.",-	PROACTIVO -	RESPONSABLE -	TRABAJO EN EQUIPO.,ESPECIALISTA EN RECURSOS NATURALES,Programa De Desarrollo  Productivo Agrario Rural - Agro Rural,dc1d7e2a-7609-50f1-804b-9ea3cef62580,HUANCAVELICA - HUANCAVELICA,10-10-2024,HUANCAVELICA , HUANCAVELICA
www.agrorural.gob.pe,1,D.Leg 1057 - Determinado (Suplencia)-005,3500.0,26/09/2024,10/10/2024,"-	EXPERIENCIA MÍNIMA DE CINCO (05) AÑOS EN ENTIDADES PÚBLICAS Y/O PRIVADAS.
-	EXPERIENCIA MÍNIMA DE CUATRO (04) AÑOS EN ACTIVIDADES RELACIONADAS AL PUESTO.","-	TÍTULO DE TÉCNICO AGROPECUARIO, BACHILLER DE AGRONOMÍA, BACHILLER EN ZOOTECNIA, BACHILLER EN BIOLOGÍA O BACHILLER EN MEDICINA VETERINARIA.",-	CURSO EN MANEJO DE RECURSOS NATURALES,-	CONOCIMIENTO EN TRABAJO CON COMUNIDADES O PRODUCTORES. -	CONOCIMIENTO DE PROGRAMAS INFORMÁTICOS,PROACTIVO . RESPONSABLE . TRABAJO EN EQUIPO,TÉCNICO AGROPECUARIO,Programa De Desarrollo  Productivo Agrario Rural - Agro Rural,1ea97240-e3db-50fd-be18-67414d52f7c8,HUANCAVELICA - HUANCAVELICA,10-10-2024,HUANCAVELICA , HUANCAVELICA
http://convocatorias.juntos.gob.pe:8080/postula/inicio,4,D.Leg 1057 - Determinado (Necesidad Transitoria)-233,2000.0,26/09/2024,10/10/2024,"- EXPERIENCIA GENERAL DE DOS (02) AÑOS EN EL SECTOR 
PÚBLICO Y/O PRIVADO.
- EXPERIENCIA ESPECÍFICA MÍNIMA DE UN (01) AÑO A 
PARTIR DEL NIVEL MÍNIMO DE PRACTICANTE PROFESIONAL 
EN FUNCIONES SIMILARES AL PUESTO, EN PROGRAMAS O 
PROYECTOS RELACIONADOS A LA INFANCIA, NIÑEZ, 
ADOLESCENCIA, FAMILIAS O COMUNIDADES.","TÍTULO TÉCNICO SUPERIOR O EGRESADO UNIVERSITARIO, O  BACHILLER O TÍTULO UNIVERSITARIO EN TODAS LAS  CARRERAS.",CURSO EN CAPACITACIÓN DE ADULTOS O DESARROLLO  COMUNITARIO O GESTIÓN PÚBLICA O RESOLUCIÓN DE  CONFLICTOS O LIDERAZGO O RELACIONADOS A TEMAS DE  SALUD MATERNO INFANTIL O DESARROLLO INFANTIL  TEMPRANO (DIT) O CURSOS RELACIONADOS AL ACCESO  DE LA EDUCACIÓN INICIAL - (8 HORAS),- CONOCIMIENTO DE LA ZONA DE INTERVENCIÓN. - CONOCIMIENTO DE OFIMÁTICA A NIVEL BÁSICO.,- MANEJO DE EQUIPOS - VOCACIÓN DE SERVICIO - ORIENTACIÓN A RESULTADOS - RELACIONES INTERPERSONALES - INTEGRIDAD Y COMPORTAMIENTO ÉTICO,GESTORES LOCALES PARA LA UNIDAD TERRITORIAL HUANCAVELICA,Programa Nacional De Apoyo Directo A Los Mas Pobres,37087c71-30a0-5ae5-8edc-62a1597f8291,HUANCAVELICA - HUANCAVELICA,10-10-2024,HUANCAVELICA , HUANCAVELICA
www.enamm.edu.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,1414.19,10/10/2024,23/10/2024,EXPERIENCIA LABORAL MÍNIMA DE UN (1) AÑO EN EL SECTOR PÚBLICO O PRIVADO DESEMPEÑANDO FUNCIONES AFINES AL PUESTO EN MENCIÓN.,SECUNDARIA COMPLETA,NO APLICA,CONOCIMIENTO PARA REALIZAR TRABAJOS EN EL ÁREA DE MANTENIMIENTO.,"ADAPTABILIDAD, PUNTUALIDAD, AUTOCONTROL, EMPATÍA Y TRABAJO BAJO PRESIÓN.",AUXILIAR DE LIMPIEZA,Escuela Nacional De Marina Mercante Almirante Miguel Grau,7e022315-99b1-59bf-a37d-901316b4bdfc,CALLAO - LA PUNTA,10-10-2024,CALLAO , LA PUNTA
www.enamm.edu.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-002,2214.19,10/10/2024,23/10/2024,EXPERIENCIA GENERAL MÍNIMA DE CINCO (5) AÑOS.,TÉCNICA SUPERIOR (3 Ó 4 AÑOS) - TÉCNICO EN FISIOTERAPIA Y/O REHABILITACIÓN,NO APLICA,"CURSOS, DIPLOMADOS Y/O ESPECIALIDADES AFINES A LAS FUNCIONES A DESEMPEÑAR","'INICIATIVA, EMPATÍA, ORDEN, CONFIDENCIALIDAD, ORIENTACIÓN AL SERVICIO, AMPLIO CRITERIO, CAPACIDAD ANALÍTICA Y ORGANIZATIVA,CONTROL, COMPROMISO Y RESPONSABILIDAD.",TERAPISTA I,Escuela Nacional De Marina Mercante Almirante Miguel Grau,a86690a4-f307-58e2-b127-6a0bb92a9d8f,CALLAO - LA PUNTA,10-10-2024,CALLAO , LA PUNTA
https://munilaperla.gob.pe/convocatorias-mdlp,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-13,2300.0,10/10/2024,23/10/2024,3 AÑOS,UNIVERSITARIO INCOMPLETO,NO APLICA,NO APLICA,"VOCACION DE SERVICIO, TRABAJO EN EQUIPO, ORIENTACION DE RESULTADOS, COMPROMISO, PROACTIVIDAD",ASISTENTE DE PRESUPUESTO,Municipalidad De La Perla,f65fa8ff-e1c7-5b90-b384-323a3ee8aa3a,CALLAO - LA PERLA,10-10-2024,CALLAO , LA PERLA
https://munilaperla.gob.pe/convocatorias-mdlp,5000,D.Leg 1057 - Determinado (Necesidad Transitoria)-13,5000.0,10/10/2024,23/10/2024,3 AÑOS,TITULADO,NO APLICA,NO APLICA,"VOCACION DE SERVICIO, TRABAJO EN EQUIPO, ORIENTACION DE RESULTADOS, COMPROMISO, PROACTIVIDAD",COORDINADOR(A) EN CONTRATACIONES PUBLICAS DEL ESTADO DE HASTA 8 UIT,Municipalidad De La Perla,dcc2521b-be38-56f6-ba29-d9090816c5d0,CALLAO - LA PERLA,10-10-2024,CALLAO , LA PERLA
https://aplicativo.pj.gob.pe/psep/wfrmInicio.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-052,5500.0,10/10/2024,23/10/2024,"EXPERIENCIA LABORAL GENERAL NO MENOR DE TRES (03) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO.
EXPERIENCIA LABORAL ESPECIFICA NO MENOR DE DOS (01) AÑOS PRESTANDO SERVICIOS COMO ESPECIALISTA Y/O ANALISTA EN LAS OFICINAS DE LOGÍSTICA Y/O ABASTECIMIENTO DEL SECTOR PÚBLICO Y/O PRIVADO, DE LOS CUALES UN (01) AÑO DEBE SER EN EL SECTOR PÚBLICO.","TÍTULO PROFESIONAL DE ADMINISTRACIÓN, CONTABILIDAD, ECONOMÍA, INGENIERÍA INDUSTRIAL O DERECHO.","CERTIFICACIÓN EN CONTRATACIONES (OSCE) VIGENTE, MÍNIMO NIVEL BÁSICO","CURSOS Y/O CAPACITACIONES Y/O DIPLOMADO EN CONTRATACIONES DEL ESTADO, CON UN MÍNIMO DE 90 HORAS (DESEABLE), CURSOS Y/O CAPACITACIONES EN GESTIÓN PÚBLICA (DESEABLE)","ANALISIS, DINAMISMO, COMUNICACION ORAL, ATENCION.",ESPECIALISTA EN CONTRATACIONES DEL ESTADO,Unidad Ejecutora De La Corte Superior De Justicia Del Callao,664b0f66-4890-582b-9d2e-368370cf2e2d,CALLAO - CALLAO,10-10-2024,CALLAO , CALLAO
https://aplicativo.pj.gob.pe/psep/wfrmInicio.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-052,2900.0,10/10/2024,23/10/2024,"EXPERIENCIA LABORAL GENERAL NO MENOR DE UN (01) AÑO, EL CUAL DEBE SER EN LABORES JURISDICCIONALES (LABORES EN JUZGADO), ACREDITADOS CON CERTIFICADO O CONSTANCIA DE TRABAJO RESPECTIVO.",ESTUDIANTE DE DERECHO VI CICLO EN ADELANTE,NO APLICA,"CURSOS Y/O CAPACITACIONES EN TEMAS RELACIONADOS EN VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR (DESEABLE), CURSO DE REDACCIÓN JURÍDICA (DESEABLE)","ADAPTABILIDAD, DINAMISMO, ATENCION, COMUNICACION ORAL",AUXILIAR JUDICIAL,Unidad Ejecutora De La Corte Superior De Justicia Del Callao,2e0ea95e-60f7-526f-a7cc-105005955340,CALLAO - CALLAO,10-10-2024,CALLAO , CALLAO
https://web.regioncallao.gob.pe/adjudicaciones/convocatorias/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-041,2500.0,10/10/2024,23/10/2024,"- EXPERIENCIA GENERAL MÍNIMA DE DOS (02) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO. - EXPERIENCIA ESPECÍFICA MÍNIMA DE UN (01) AÑO EN LA FUNCIÓN Y/O MATERIA, EN ACTIVIDADES AFINES A LAS FUNCIONES DEL CARGO EN EL SECTOR PÚBLICO Y/O PRIVADO.  - EXPERIENCIA ESPECÍFICA MÍNIMA DE UN (01) AÑO DESEMPEÑANDO ACTIVIDADES AFINES AL CARGO, EN EL NIVEL MÍNIMO DE AUXILIAR Y/O APOYO ADMINISTRATIVO EN EL SECTOR PÚBLICO Y/O PRIVADO. - UN (01) AÑO DE EXPERIENCIA EN EL SECTOR PÚBLICO.",SECUNDARIA COMPLETA.,CURSOS Y/O PROGRAMA DE ESPECIALIZACIÓN EN GESTIÓN PÚBLICA Y/O NORMATIVIDAD ARCHIVÍSTICAS Y/O GESTIÓN DE ARCHIVOS (MINIMO 120 HORAS ACUMULADAS).,"CONOCIMIENTO EN ARCHIVÍSTICA, CONSEJERÍA, MENSAJERÍA, REDACCIÓN DE DOCUMENTOS Y SISTEMATIZACIÓN DE INFORMACIÓN.","ANÁLISIS, ORGANIZACIÓN DE LA INFORMACIÓN, RESPONSABILIDAD, RAZONAMIENTO LÓGICO E INICIATIVA.",AUXILIAR ADMINISTRATIVO/A,Gobierno Regional Del Callao,32ad7c38-38c7-5852-8c0d-4d436dc3f6e1,CALLAO - CALLAO,10-10-2024,CALLAO , CALLAO
https://web.regioncallao.gob.pe/adjudicaciones/convocatorias/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-040,10000.0,10/10/2024,23/10/2024,- OCHO (08) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO. - SEIS (06) AÑOS DE EXPERIENCIA ESPECÍFICA EN EL SECTOR PÚBLICO Y/O PRIVADO. - CUATRO (04) AÑOS DE EXPERIENCIA DE HABERSE DESEMPEÑADO EN PUESTOS DE ASESOR Y/O COORDINADOR Y/O ESPECIALISTA Y/O ANALISTA Y/O ASISTENTE EN EL SECTOR PÚBLICO Y/O PRIVADO. - CUATRO (04) AÑOS DE EXPERIENCIA EN EL SECTOR PÚBLICO.,- TÍTULO PROFESIONAL DE ABOGADO. -  CON COLEGIATURA Y HABILITACIÓN VIGENTE,- EGRESADO DE MAESTRÍA DE DERECHO EMPRESARIAL Y/O AFINES. - PROGRAMA DE ESPECIALIZACIÓN Y/O DIPLOMADO Y/O CURSO EN CONTRATACIONES PÚBLICAS CON EL ESTADO Y/O LEY DE SERVICIO CIVIL Y/O GESTIÓN PÚBLICA Y/O DERECHO ADMINISTRATIVO Y/O AFINES (100 HORAS),CONOCIMIENTO EN SISTEMAS ADMINISTRATIVOS DE GESTIÓN PÚBLICA.,"ANÁLISIS, ORGANIZACIÓN DE LA INFORMACIÓN, RESPONSABILIDAD, RAZONAMIENTO LÓGICO E INICIATIVA.",COORDINADOR/A LEGAL,Gobierno Regional Del Callao,f155fe87-e3f0-51d3-a9ac-eeab007646ad,CALLAO - CALLAO,10-10-2024,CALLAO , CALLAO
https://aplicativo.pj.gob.pe/psep/wfrmConvocatoriasP.aspx?TCon=C,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-034,2372.0,10/10/2024,23/10/2024,EXPERIENCIA LABORAL NO MENOR DE UN (01) AÑO EN LABORES DE ATENCIÓN AL PÚBLICO EN EL SECTOR PÚBLICO Y/O PRIVADO.,"ESTUDIOS TÉCNICOS CONCLUIDOS (03 AÑOS), Y/O ESTUDIOS UNIVERSITARIOS (6TO CICLO) EN DERECHO O ADMINISTRACIÓN.",NO INDISPENSABLE,"¿ CURSOS Y/O CAPACITACIONES EN EL NUEVO CÓDIGO PROCESAL PENAL. ¿ CURSOS Y/O CAPACITACIONES EN OFIMÁTICA (WORD, EXCEL, Y POWER POINT).",ADAPTABILIDAD. ¿ ANÁLISIS. ¿ ORGANIZACIÓN DE LA INFORMACIÓN. ¿ PLANIFICACIÓN. ¿ REDACCIÓN.,ASISTENTE DE ATENCION AL PUBLICO,Poder Judicial,eccbc8df-0e87-519a-96f9-2417d0f43cbe,CALLAO - VENTANILLA,10-10-2024,CALLAO , VENTANILLA
https://aplicativo.pj.gob.pe/psep/wfrmInicio.aspx,1,D.Leg 1057 - Determinado (Suplencia)-052,2972.0,10/10/2024,23/10/2024,"OBLIGATORIO: EXPERIENCIA LABORAL GENERAL NO MENOR DE DOS (02) AÑOS, EN EL SECTOR PÚBLICO Y/O PRIVADO.
OBLIGATORIO: EXPERIENCIA LABORAL MÍNIMA DE UNO (01) AÑO EN ESPECIALIDAD PENAL EN EL SECTOR DE JUSTICIA (ACREDITADO CON CERTIFICADO O CONSTANCIA DE TRABAJO).","TÍTULO PROFESIONAL DE ABOGADO/A, COLEGIADO/A Y HABILITADO/A.",ESTUDIOS DE ESPECIALIZACIÓN EN DERECHO PENAL Y/O PROCESAL PENAL (DESEABLE),"CURSOS Y/O CAPACITACIONES EN DERECHO PENAL Y/O DEL NUEVO CÓDIGO PROCESAL PENAL(DESEABLE), CURSO DE REDACCIÓN JURÍDICA (DESEABLE)","REDACCIÓN, RAZONAMIENTO LÓGICO, COMPRENSIÓN LECTORA, DINAMISMO, CONTROL",ESPECIALISTA JUDICIAL DE AUDIENCIAS,Unidad Ejecutora De La Corte Superior De Justicia Del Callao,b02362df-7bfb-5f5e-af67-69918c472791,CALLAO - CALLAO,10-10-2024,CALLAO , CALLAO
https://aplicativo.pj.gob.pe/psep/wfrmConvocatoriasP.aspx?TCon=C,1,D.Leg 1057 - Determinado (Suplencia)-032,2972.0,10/10/2024,23/10/2024,"EXPERIENCIA LABORAL NO MENOR DE DOS (02) AÑOS EN LABORES SIMILARES O EN EL EJERCICIO DE LA PROFESIÓN, DE LOS CUALES UN AÑO DEBE SER EN LA ESPECIALIDAD PENAL.","TÍTULO PROFESIONAL DE ABOGADO (A) COLEGIADO (A), HABILITADO (A) Y ACREDITADO.",NO INDISPENSABLE,¿ CURSOS Y/O CAPACITACIONES EN REDACCIÓN DE AUDIENCIAS Y ACTAS. ¿ CURSOS Y/O CAPACITACIONES EN DERECHO PROCESAL PENAL.,¿ ADAPTABILIDAD. ¿ ANÁLISIS. ¿ ORGANIZACIÓN DE LA INFORMACIÓN. ¿ PLANIFICACIÓN. ¿ REDACCIÓN.,ESPECIALISTA JUDICIAL DE AUDIENCIA,Poder Judicial,068920b5-a88f-521b-8dde-b2eab98d077d,CALLAO - VENTANILLA,10-10-2024,CALLAO , VENTANILLA
https://aplicativo.pj.gob.pe/psep/wfrmConvocatoriasP.aspx?TCon=C,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-033,2972.0,10/10/2024,23/10/2024,"EXPERIENCIA LABORAL NO MENOR DE DOS (02) AÑOS COMO SECRETARIO DE JUZGADO, O HABER EJERCICIO LA ABOGACÍA EN LA ESPECIALIDAD SIMILAR AL CARGO.","TÍTULO PROFESIONAL DE ABOGADO (A) COLEGIADO (A), HABILITADO (A) Y ACREDITADO.",NO INDISPENSABLE,¿ CURSOS Y/O CAPACITACIONES EN LA NUEVA LEY PROCESAL DEL TRABAJO. ¿ CURSOS Y/O CAPACITACIONES EN DERECHO PROCESAL LABORAL.,¿ ADAPTABILIDAD. ¿ ANÁLISIS. ¿ ORGANIZACIÓN DE LA INFORMACIÓN. ¿ PLANIFICACIÓN. ¿ REDACCIÓN.,PROFESIONAL LEGAL,Poder Judicial,43f86dc4-60ba-5219-b8eb-ec97236ec2e2,CALLAO - VENTANILLA,10-10-2024,CALLAO , VENTANILLA
https://aplicativo.pj.gob.pe/psep/wfrmConvocatoriasP.aspx?TCon=C,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-034,2972.0,10/10/2024,23/10/2024,"EXPERIENCIA LABORAL NO MENOR DE DOS (02) AÑOS EN LABORES SIMILARES O EN EL EJERCICIO DE LA PROFESIÓN, DE LOS CUALES UN AÑO DEBE SER EN LA ESPECIALIDAD PENAL.","TÍTULO PROFESIONAL DE ABOGADO (A) COLEGIADO (A), HABILITADO (A) Y ACREDITADO.",NO INDISPENSABLE,¿ CURSOS Y/O CAPACITACIONES EN REDACCIÓN JURÍDICA. ¿ CURSOS Y/O CAPACITACIONES EN DERECHO PROCESAL PENAL.,¿ ADAPTABILIDAD. ¿ ANÁLISIS. ¿ ORGANIZACIÓN DE LA INFORMACIÓN. ¿ PLANIFICACIÓN. ¿ REDACCIÓN.,ESPECIALISTA LEGAL,Poder Judicial,e2bf9144-915d-5b65-9101-0fa1018ff137,CALLAO - VENTANILLA,10-10-2024,CALLAO , VENTANILLA
https://aplicativo.pj.gob.pe/psep/wfrmConvocatoriasP.aspx?TCon=C,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-034,2972.0,10/10/2024,23/10/2024,"EXPERIENCIA LABORAL NO MENOR DE DOS (02) AÑOS EN LABORES SIMILARES O EN EL EJERCICIO DE LA PROFESIÓN, DE LOS CUALES UN AÑO DEBE SER EN LA ESPECIALIDAD PENAL.","TÍTULO PROFESIONAL DE ABOGADO (A) COLEGIADO (A), HABILITADO (A) Y ACREDITADO.",NO INDISPENSABLE,¿ CURSOS Y/O CAPACITACIONES EN REDACCIÓN DE AUDIENCIAS Y ACTAS. ¿ CURSOS Y/O CAPACITACIONES EN DERECHO PROCESAL PENAL.,¿ ADAPTABILIDAD. ¿ ANÁLISIS. ¿ ORGANIZACIÓN DE LA INFORMACIÓN. ¿ PLANIFICACIÓN. ¿ REDACCIÓN.,ESPECIALISTA JUDICIAL DE AUDIENCIA,Poder Judicial,068920b5-a88f-521b-8dde-b2eab98d077d,CALLAO - VENTANILLA,10-10-2024,CALLAO , VENTANILLA
https://www.gob.pe/44828-hospital-san-jose-del-callao-convocatorias-de-trabajo-del-hospital-san-jose-del-callao,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-007,3400.0,09/10/2024,22/10/2024,1 AÑO DE EXPERIENCIA LABORAL GENERAL. 1 AÑO DE EXPERIENCIA MÍNIMA EN EL PUESTO. NO REQUIERE EXPERIENCIA EN EL SECTOR PÚBLICO,TÍTULO PROFESIONAL DE LICENCIADA EN OBSTETRICIA,"CURSO DE ATENCIÓN PRENATAL REENFOCADA, ATENCIÓN INMEDIATA DEL RECIÉN NACIDO, SALUD SEXUAL Y REPRODUCTIVA (PLANIFICACIÓN FAMILIAR), ATENCIÓN INTEGRAL DEL ADOLESCENTE, PSICOPROFILAXIS OBSTÉTRICA","MANEJO DE TODOS LOS PROGRAMAS ESTRATÉGICOS DE SALUD MATERNA, SALUD SEXUAL Y REPRODUCTIVA","COMPROMISO, HONESTIDAD, RESPONSABILIDAD, ACTITUD PROACTIVA, TRABAJO EN EQUIPO",OBSTETRA ASISTENCIAL,Hospital San Jose,4d2465fe-4a86-5f11-8ca3-cc87d90e2be0,CALLAO - CARMEN DE LA LEGUA REYNOSO,10-10-2024,CALLAO , CARMEN DE LA LEGUA REYNOSO
https://www.gob.pe/44828-hospital-san-jose-del-callao-convocatorias-de-trabajo-del-hospital-san-jose-del-callao,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-007,6000.0,09/10/2024,22/10/2024,"4 AÑOS DE EXPERIENCIA LABORAL, INCLUYENDO EL SERUMS Y EL RESIDENTADO MÉDICO",TÍTULO DE MÉDICO CIRUJANO,EGRESADO DE LA ESPECIALIDAD DE MEDICINA INTENSIVA (CONSTANCIA DE TÉRMINO DE RESIDENTADO EMITIDO POR LA UNIVERSIDAD),VINCULADOS A LAS FUNCIONES DEL PUESTO,"TRABAJO EN EQUIPO, COMPORTAMIENTO ÉTICO, ORIENTACIÓN DE SERVICIO AL CIUDADANO, COMUNICACIÓN ASERTIVA",MÉDICO ESPECIALISTA EN MEDICINA INTENSIVA,Hospital San Jose,a27b7a6d-971c-5aa3-b3cf-e0061430e33a,CALLAO - CARMEN DE LA LEGUA REYNOSO,10-10-2024,CALLAO , CARMEN DE LA LEGUA REYNOSO
https://www.gob.pe/44828-hospital-san-jose-del-callao-convocatorias-de-trabajo-del-hospital-san-jose-del-callao,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-007,6000.0,09/10/2024,22/10/2024,"3 AÑOS DE EXPERIENCIA COMO MÉDICO GENERAL, 2 AÑOS DE EXPERIENCIA EN EL ÁREA DE AUDITORÍA MÉDICA, NO REQUIERE EXPERIENCIA",TÍTULO DE MÉDICO CIRUJANO,"DIPLOMADO EN AUDITORÍA MÉDICA OTORGADO POR FACULTAD DE MEDICINA DEL PAÍS. EGRESADO DE SEGUNDA ESPECIALIDAD EN MEDICINA, DE PREFERENCIA EN MEDICINA INTERNA O EMERGENCIA.",VINCULADOS A LAS FUNCIONES DEL PUESTO,"CAPACIDAD ANALÍTICA, CAPACIDAD PARA REDACTAR DOCUMENTOS TÉCNICOS.",MÉDICO AUDITOR,Hospital San Jose,697b0559-9a43-5a58-851f-79152710ab08,CALLAO - CARMEN DE LA LEGUA REYNOSO,10-10-2024,CALLAO , CARMEN DE LA LEGUA REYNOSO
