position,institution,location,num_conv,n_vac,payment,begin_date,end_date
PROFESIONAL EN PSICOLOGÍA,UNIDAD DE GESTION EDUCATIVA LOCAL- VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-40,1,"S/. 2,614.19",23/09/2024,04/10/2024
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD TRANSITORIA) DE UN/A (01) TRABAJADOR/A SOCIAL PARA CEM COMISARÍA CARMEN DE LA LEGUA REYNOSO – CALLAO,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,CALLAO - CARMEN DE LA LEGUA REYNOSO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-493,1,"S/. 3,000.00",20/09/2024,03/10/2024
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD TRANSITORIA) DE UN/A (01) ABOGADO/A PARA EL CENTRO DE EMERGENCÍA MUJER COMISARIA CARMEN DE LA LEGUA REYNOSO - CALLAO – LIMA,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,CALLAO - CARMEN DE LA LEGUA REYNOSO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-471,1,"S/. 3,000.00",20/09/2024,03/10/2024
ANALISTA PROGRAMADOR DE SISTEMAS PORTUARIOS 1,AUTORIDAD PORTUARIA NACIONAL,CALLAO - LA PERLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-068,1,"S/. 6,000.00",20/09/2024,03/10/2024
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD TRANSITORIA) DE UN/A (01) TRABAJADOR/A SOCIAL PARA CEM COMISARÍA RAMÓN CASTILLA – CALLAO,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-494,1,"S/. 4,000.00",20/09/2024,03/10/2024
PROFESIONAL LEGAL,PODER JUDICIAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-031,1,"S/. 2,972.00",18/09/2024,01/10/2024
PROFESIONAL LEGAL,PODER JUDICIAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-030,1,"S/. 2,972.00",17/09/2024,30/09/2024
ABOGADO,CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL SOCIEDAD ANONIMA - CORPAC S.A.,CALLAO - CALLAO,728-051,1,"S/. 3,900.00",16/09/2024,27/09/2024
ABOGADO,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 6,051.11",16/09/2024,27/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 3,901.11",16/09/2024,27/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 3,901.11",16/09/2024,27/09/2024
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 3,901.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,3,"S/. 4,672.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,2,"S/. 4,672.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 4,672.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 4,672.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 4,672.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 4,672.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 4,672.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 4,672.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 4,672.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,3,"S/. 4,672.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 4,672.11",16/09/2024,27/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CALLAO - CALLAO,728-32,1,"S/. 4,672.11",16/09/2024,27/09/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-029,1,"S/. 3,850.00",16/09/2024,27/09/2024
AGENTE,MUNICIPALIDAD DISTRITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0022,25,"S/. 1,100.00",16/09/2024,27/09/2024
CHOFER,MUNICIPALIDAD DISTRITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0021,28,"S/. 1,300.00",16/09/2024,27/09/2024
MOTORIZADO,MUNICIPALIDAD DISTRITAL DE VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0020,60,"S/. 1,800.00",16/09/2024,27/09/2024
PERSONAL DE SEGURIDAD,UNIDAD DE GESTION EDUCATIVA LOCAL- VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-35,1,"S/. 1,414.19",13/09/2024,26/09/2024
INSPECTOR (A) DE MIGRACIONES,SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-416,2,"S/. 3,000.00",13/09/2024,26/09/2024
ORIENTADOR(A) DE ATENCIÓN AL USUARIO,SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-415,1,"S/. 2,000.00",13/09/2024,26/09/2024
ANALISTA EN GESTIÓN ADMINISTRATIVA,SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,CALLAO - CALLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-417,1,"S/. 5,000.00",13/09/2024,26/09/2024
PROFESIONAL EN TECNOLOGIA MEDICA CON MENCIÓN EN TERAPIA FÍSICA PARA LOS PROGRAMAS DE INTERVENCIÓN TEMPRANA,UNIDAD DE GESTION EDUCATIVA LOCAL- VENTANILLA,CALLAO - VENTANILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-38,1,"S/. 2,814.19",13/09/2024,26/09/2024
