position,institution,location,num_conv,n_vac,payment,begin_date,end_date
COLABORADORES PARA EL SERVICIO DE AYUDANTES DE COMPACTADORA,MUNICIPALIDAD PROVINCIAL DE MORROPON - C HULUCANAS,PIURA - CHULUCANAS,728-6,16,"S/. 1,100.00",16/09/2024,27/09/2024
ESPECIALISTA INTEGRAL,PROGRAMA NACIONAL CUNA MAS,PIURA - CASTILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1108,2,"S/. 3,014.19",13/09/2024,26/09/2024
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,PIURA - AYABACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1085,3,"S/. 3,014.19",13/09/2024,26/09/2024
DOCENTE ASOCIADO A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 5,495.50",13/09/2024,26/09/2024
DOCENTE ASOCIADO A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 5,495.50",13/09/2024,26/09/2024
DOCENTE ASOCIADO A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,2,"S/. 5,495.50",13/09/2024,26/09/2024
DOCENTE ASOCIADO A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,2,"S/. 5,495.50",13/09/2024,26/09/2024
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE CUIDADO DIURNO,PROGRAMA NACIONAL CUNA MAS,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1093,1,"S/. 2,614.19",13/09/2024,26/09/2024
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE CUIDADO DIURNO,PROGRAMA NACIONAL CUNA MAS,PIURA - CHULUCANAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1094,1,"S/. 2,614.19",13/09/2024,26/09/2024
DOCENTE PRINCIPAL A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,2,"S/. 8,469.82",13/09/2024,26/09/2024
DOCENTE PRINCIPAL A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 8,469.82",13/09/2024,26/09/2024
DOCENTE PRINCIPAL A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,2,"S/. 8,469.82",13/09/2024,26/09/2024
DOCENTE PRINCIPAL A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 8,469.82",13/09/2024,26/09/2024
DOCENTE PRINCIPAL A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,3,"S/. 8,469.82",13/09/2024,26/09/2024
DOCENTE PRINCIPAL A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,2,"S/. 8,469.82",13/09/2024,26/09/2024
DOCENTE AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,2,"S/. 4,958.00",13/09/2024,26/09/2024
DOCENTE AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 4,958.00",13/09/2024,26/09/2024
DOCENTE AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 4,958.00",13/09/2024,26/09/2024
DOCENTE AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 4,958.00",13/09/2024,26/09/2024
DOCENTE AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 4,958.00",13/09/2024,26/09/2024
DOCENTE ASOCIADO A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL DE FRONTERA,PIURA - SULLANA,DOCENTES UNIVERSITARIOS LEY 30220-001,3,"S/. 5,495.50",13/09/2024,26/09/2024
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,PIURA - SULLANA,728-27,1,"S/. 4,672.11",12/09/2024,25/09/2024
GESTOR IPRESS,SEGURO INTEGRAL DE SALUD,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-082,1,"S/. 2,500.00",12/09/2024,25/09/2024
PROFESIONAL EN DERECHO ANALISTA LEGAL ORI PIURA,INDECOPI,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-161,1,"S/. 3,000.00",11/09/2024,24/09/2024
INSPECTOR/A UD PIURA - LA TINA,"SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS - SUTRAN",PIURA - SUYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-217,1,"S/. 3,000.00",11/09/2024,24/09/2024
PROFESIONAL MEDICO DE EVALUACION DE LAS PRESTACIONES,SEGURO INTEGRAL DE SALUD,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-072,1,"S/. 8,500.00",11/09/2024,24/09/2024
