position,institution,location,num_conv,n_vac,payment,begin_date,end_date
MÉDICO CIRUJANO ESPECIALISTA EN GINECOBSTETRICIA,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,1,"S/. 6,624.00",20/09/2024,03/10/2024
MÉDICO CIRUJANO ESPECIALISTA EN ANESTESIOLOGIA,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,2,"S/. 6,624.00",20/09/2024,03/10/2024
ENFERMERA (O) ESPECIALISTA EN NEONATOLOGÍA,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,1,"S/. 5,300.00",20/09/2024,03/10/2024
ENFERMERA (O) ESPECIALISTA EN EMERGENCIA Y ÁREAS CRÍTICAS,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,4,"S/. 5,300.00",20/09/2024,03/10/2024
ENFERMERA (O) ESPECIALISTA EN CENTRO QUIRURGICO,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,1,"S/. 5,300.00",20/09/2024,03/10/2024
ENFERMERA (O) ESPECIALISTA EN ENFERMERIA PEDIATRICA,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,2,"S/. 5,300.00",20/09/2024,03/10/2024
AUXILIAR EN NUTRICIÓN,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,1,"S/. 2,697.00",20/09/2024,03/10/2024
AUXILIAR DE ENFERMERIA,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,2,"S/. 2,697.00",20/09/2024,03/10/2024
AUXILIAR ASISTENCIAL,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,1,"S/. 2,697.00",20/09/2024,03/10/2024
AUXILIAR ASISTENCIAL,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,2,"S/. 2,697.00",20/09/2024,03/10/2024
AUXILIAR ASISTENCIAL,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,2,"S/. 2,697.00",20/09/2024,03/10/2024
ASISTENTE ADMINISTRATIVO,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,1,"S/. 2,494.50",20/09/2024,03/10/2024
ASISTENTE ADMINISTRATIVO,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,1,"S/. 2,494.50",20/09/2024,03/10/2024
SPECIALISTA DE LA UNIDAD TERRITORIAL DE LA LIBERTAD,FONDO DE SALUD PARA LA POLICIA NACIONAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-41,1,"S/. 9,000.00",20/09/2024,03/10/2024
GESTOR LOCAL PARA LA UNIDAD TERRITORIAL LA LIBERTAD,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-227,1,"S/. 2,000.00",20/09/2024,03/10/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA (COD. 01129_4),PODER JUDICIAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-054,1,"S/. 2,972.00",20/09/2024,03/10/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA (COD. 01129_3),PODER JUDICIAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-054,1,"S/. 2,972.00",20/09/2024,03/10/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA (COD. 01129_2),PODER JUDICIAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-054,1,"S/. 2,972.00",20/09/2024,03/10/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA (COD. 01129_1),PODER JUDICIAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-054,1,"S/. 2,972.00",20/09/2024,03/10/2024
ASISTENTE JURISDICCIONAL (COD. 0723),PODER JUDICIAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-054,1,"S/. 2,572.00",20/09/2024,03/10/2024
LICENCIADA EN TRABAJO SOCIAL,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - EL PORVENIR,276-001,2,"S/. 5,300.00",20/09/2024,03/10/2024
TERAPEUTA OCUPACIONAL,HOSPITAL DE APOYO NRO 3 CHEPEN,LA LIBERTAD - PUEBLO NUEVO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",20/09/2024,03/10/2024
TERAPEUTA DE LENGUAJE,HOSPITAL DE APOYO NRO 3 CHEPEN,LA LIBERTAD - PUEBLO NUEVO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",20/09/2024,03/10/2024
PSIQUIATRA,HOSPITAL DE APOYO NRO 3 CHEPEN,LA LIBERTAD - PUEBLO NUEVO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 8,000.00",20/09/2024,03/10/2024
TECNICO ADMINISTRATIVO,U.E. 403-SALUD TRUJILLO-SUR OESTE,LA LIBERTAD - TRUJILLO,276-001,2,"S/. 2,387.50",20/09/2024,03/10/2024
ESPECIALISTA DE CONVIVENCIA ESCOLAR DE LA UGEL,UNIDAD DE GESTION EDUCATIVA LOCAL 01- EL PORVENIR,LA LIBERTAD - EL PORVENIR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-39,1,"S/. 3,500.00",19/09/2024,02/10/2024
TÉCNICO CONTABLE,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-016,1,"S/. 2,000.00",18/09/2024,01/10/2024
JEFE DE LA OFICINA DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE PATAZ,LA LIBERTAD - PATAZ,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 3,000.00",18/09/2024,01/10/2024
PROFESORES DE FUTBOL,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-030,2,"S/. 2,000.00",18/09/2024,01/10/2024
JEFE DE LA OFICINA DE ABASTECIMIENTO Y CONTROL PATRIMONIAL,MUNICIPALIDAD DISTRITAL DE PATAZ,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-017,1,"S/. 3,000.00",18/09/2024,01/10/2024
INSPECTORES,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-037,6,"S/. 1,500.00",18/09/2024,01/10/2024
INGENIERO CIVIL,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-028,1,"S/. 2,400.00",18/09/2024,01/10/2024
INGENIERO CIVIL,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-027,1,"S/. 2,400.00",18/09/2024,01/10/2024
INGENIERO CIVIL,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-026,1,"S/. 2,400.00",18/09/2024,01/10/2024
EVALUADOR DE EXPEDIENTE TECNICOS EN MATERIA DE ARQUITECTURA Y/O INGENIERIA CIVIL,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-022,1,"S/. 2,400.00",18/09/2024,01/10/2024
EVALUADOR DE EXPEDIENTE TECNICOS EN MATERIA DE ARQUITECTURA Y/O INGENIERIA CIVIL,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-021,1,"S/. 2,400.00",18/09/2024,01/10/2024
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-053,1,"S/. 2,972.00",18/09/2024,01/10/2024
ESPECIALISTA JUDICIAL,PODER JUDICIAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-052,1,"S/. 4,750.00",18/09/2024,01/10/2024
ESPECIALISTA EN OBRAS I,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL -,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-053,1,"S/. 7,500.00",18/09/2024,01/10/2024
ESPECIALISTA CONTABLE,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-014,1,"S/. 2,400.00",18/09/2024,01/10/2024
ECONOMISTA,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,400.00",18/09/2024,01/10/2024
CONTADOR / ECONOMISTA,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-019,1,"S/. 2,400.00",18/09/2024,01/10/2024
CONTADOR,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-015,1,"S/. 2,400.00",18/09/2024,01/10/2024
COMUNICADOR SOCIAL,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-034,1,"S/. 2,000.00",18/09/2024,01/10/2024
COMUNICADOR EXPERTO EN REDES SOCIALES,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 2,000.00",18/09/2024,01/10/2024
COMUNICADOR AUDIOVISUAL,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,000.00",18/09/2024,01/10/2024
ASISTENTES ADMINISTRATIVOS,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-029,2,"S/. 2,000.00",18/09/2024,01/10/2024
ASISTENTE LEGAL,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,1,"S/. 2,000.00",18/09/2024,01/10/2024
ASISTENTE LEGAL,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-035,1,"S/. 2,000.00",18/09/2024,01/10/2024
ASISTENTE DE ARCHIVO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,1,"S/. 2,000.00",18/09/2024,01/10/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,000.00",18/09/2024,01/10/2024
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-033,1,"S/. 2,000.00",18/09/2024,01/10/2024
ARQUITECTO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-032,1,"S/. 2,400.00",18/09/2024,01/10/2024
ADMINISTRADOR DE BASE DE DATOS,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-017,1,"S/. 2,400.00",18/09/2024,01/10/2024
ADMINISTRADOR,PODER JUDICIAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-052,1,"S/. 7,800.00",18/09/2024,01/10/2024
ABOGADOS,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,2,"S/. 2,400.00",18/09/2024,01/10/2024
ABOGADOS,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-011,2,"S/. 2,400.00",18/09/2024,01/10/2024
ABOGADO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-025,1,"S/. 2,400.00",18/09/2024,01/10/2024
ABOGADO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-023,1,"S/. 2,400.00",18/09/2024,01/10/2024
ABOGADO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-031,1,"S/. 2,400.00",18/09/2024,01/10/2024
ABOGADO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,400.00",18/09/2024,01/10/2024
ABOGADO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-018,1,"S/. 2,400.00",18/09/2024,01/10/2024
ABOGADO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-013,1,"S/. 2,400.00",18/09/2024,01/10/2024
ABOGADO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,400.00",18/09/2024,01/10/2024
ABOGADO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-012,1,"S/. 2,400.00",18/09/2024,01/10/2024
ABOGADO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,400.00",18/09/2024,01/10/2024
JEFE DE LA UNIDAD FORMULADORA,MUNICIPALIDAD DISTRITAL DE PATAZ,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-005,1,"S/. 3,000.00",18/09/2024,01/10/2024
EXPERTO EN INVERSION PUBLICA,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - EL PORVENIR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-020,1,"S/. 2,400.00",18/09/2024,01/10/2024
ABOGADO,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,LA LIBERTAD - EL PORVENIR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 2,400.00",18/09/2024,01/10/2024
ASISTENTE JURISDICCIONAL,PODER JUDICIAL,LA LIBERTAD - SAN PEDRO DE LLOC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-053,1,"S/. 2,572.00",18/09/2024,01/10/2024
ESPECILISTA EN CONTROL PATRIMONIAL,MUNICIPALIDAD DISTRITAL DE PATAZ,LA LIBERTAD - PATAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,400.00",18/09/2024,01/10/2024
ESPECIALISTA EN NUTRICIÓN,MUNICIPALIDAD DISTRITAL DE PATAZ,LA LIBERTAD - PATAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",18/09/2024,01/10/2024
